component_id,batch_id,component_family,measurement_name,as_of_hour,last_observed_hour,n_observations,initial_value,current_value,delta,percent_change,slope,acceleration,variability,upper_limit,delta_fraction_of_limit,slope_fraction_per_hour,acceleration_fraction_per_hour2,variability_fraction_of_limit,limit_fraction,distance_to_upper_limit,distance_fraction_to_upper_limit,temperature_c,humidity_pct,test_condition,data_source,current_batch_robust_z,slope_batch_robust_z,robust_deviation_score,robust_anomaly_score,is_robust_anomaly,model_anomaly_score,is_model_anomaly,anomaly_score,is_anomaly,reason_codes,flag_fixed_limit,flag_robust_mad,flag_isolation_forest,flag_combined,scenario,is_defect,is_tester_fault,defect_onset_hour,first_exceedance_hour,is_true_anomaly,is_detectable_by_as_of,is_future_limit_failure,is_early_future_failure
B05-C029,B05,Digital IC,leakage_ua,96.0,96.0,7,11.355476868837364,46.076176894888384,34.72070002605102,3.057617080030732,0.3601749821815632,0.0009444470022509736,12.14117058702933,50.0,0.6944140005210204,0.007203499643631264,1.888894004501947e-05,0.2428234117405866,0.9215235378977676,3.923823105111616,0.07847646210223232,126.5146695588543,17.262534848398438,dynamic_burn_in,synthetic,18.07031259918692,17.467277318640914,18.07031259918692,0.9999995298965544,True,0.7662936430859596,True,0.9999995298965544,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit', 'The rate of change is accelerating']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B05-C030,B05,Digital IC,leakage_ua,96.0,96.0,7,13.285120880893906,13.663795166003359,0.37867428510945267,0.028503638657443143,0.00754954500891125,-2.0684917406021502e-05,0.3917572417732186,50.0,0.007573485702189053,0.000150990900178225,-4.1369834812043003e-07,0.007835144835464372,0.2732759033200672,36.33620483399664,0.7267240966799328,126.97771428359323,14.06844266522318,dynamic_burn_in,synthetic,0.7883786811480133,0.09986230516365924,0.7883786811480133,0.06229108144820261,False,8.939696304799152e-06,False,0.06229108144820261,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C031,B05,Digital IC,leakage_ua,96.0,96.0,7,12.225495915943252,13.638720921461989,1.4132250055187363,0.1155965381883406,0.011432294176864331,-0.0013755067962970575,0.4428508960050496,50.0,0.028264500110374725,0.00022864588353728663,-2.751013592594115e-05,0.008857017920100992,0.2727744184292398,36.36127907853801,0.7272255815707602,127.19481923490444,15.985959493499667,dynamic_burn_in,synthetic,0.7750093631869536,0.291094442963344,0.7750093631869536,0.061514722235388807,False,0.0011695102650555159,False,0.061514722235388807,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C032,B05,Digital IC,leakage_ua,96.0,96.0,7,9.983787497191065,36.10685339962919,26.12306590243812,2.6165486705108494,0.2653508139987905,0.0034209519751801968,9.11537894782012,50.0,0.5224613180487624,0.00530701627997581,6.841903950360393e-05,0.18230757895640243,0.7221370679925837,13.893146600370812,0.27786293200741624,127.0540525721881,14.859615989787097,dynamic_burn_in,synthetic,12.75477635462015,12.797022400724572,12.797022400724572,0.9999083115456493,True,0.28140560742914383,False,0.9999083115456493,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,False,True,accelerating_drift,True,False,0.0,144.0,True,True,True,True
B05-C033,B05,Digital IC,leakage_ua,96.0,96.0,7,11.357482885917387,12.315752349544288,0.9582694636269018,0.08437340150563641,0.0064198324337864906,-0.0008763256822165314,0.2850798918920745,50.0,0.019165389272538035,0.0001283966486757298,-1.752651364433063e-05,0.00570159783784149,0.24631504699088577,37.68424765045571,0.7536849530091142,126.6856609482673,15.330783079017799,dynamic_burn_in,synthetic,0.06961672568297418,0.044221999417566986,0.06961672568297418,0.031359287861013045,False,7.265816444958577e-08,False,0.031359287861013045,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C034,B05,Digital IC,leakage_ua,96.0,96.0,7,10.391282935100582,10.520185044322485,0.1289021092219027,0.01240483105185077,0.0014244048952332085,-0.0007372257357068629,0.2164840328814575,50.0,0.0025780421844380542,2.848809790466417e-05,-1.4744514714137258e-05,0.004329680657629151,0.2104037008864497,39.47981495567751,0.7895962991135502,127.0272143171351,12.369653182575941,dynamic_burn_in,synthetic,-0.8877604820086328,-0.20181147998037519,0.8877604820086328,0.06835484776445758,False,6.475947982049256e-07,False,0.06835484776445758,False,[],False,False,False,False,sudden_step,True,False,120.0,,True,False,False,False
B05-C035,B05,Digital IC,leakage_ua,96.0,96.0,7,11.676827814796999,12.341638190382918,0.6648103755859189,0.056934159356487574,0.00550973464740441,-0.0005412449466687845,0.20358254675810986,50.0,0.013296207511718379,0.0001101946929480882,-1.082489893337569e-05,0.004071650935162197,0.24683276380765837,37.658361809617084,0.7531672361923417,126.8148361736286,17.294416388832214,dynamic_burn_in,synthetic,0.08341877807542135,-0.0006018966849868112,0.08341877807542135,0.031781260092284186,False,1.493094675974231e-10,False,0.031781260092284186,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C036,B05,Digital IC,leakage_ua,96.0,96.0,7,10.186857749748206,51.38839074415748,41.20153299440928,4.04457723927947,0.30879935906062,0.01671039207389209,14.162134804013476,50.0,0.8240306598881856,0.0061759871812124,0.00033420784147784183,0.28324269608026953,1.0277678148831497,-1.3883907441574834,-0.02776781488314967,126.47671815780353,14.061862989110455,dynamic_burn_in,synthetic,20.90272798505612,14.9369386809307,20.90272798505612,0.9999999723247691,True,0.9046505351008904,True,0.9999999723247691,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit', 'The rate of change is accelerating']",True,True,True,True,intermittent,True,False,96.0,96.0,True,True,True,False
B05-C037,B05,Digital IC,leakage_ua,96.0,96.0,7,11.54154136845898,12.063932476742359,0.5223911082833794,0.04526181483098811,0.0056346538880663235,0.000388197345068816,0.3246285622121039,50.0,0.010447822165667588,0.00011269307776132647,7.763946901376319e-06,0.006492571244242078,0.24127864953484718,37.93606752325764,0.7587213504651529,126.8874887650806,14.559500608686802,dynamic_burn_in,synthetic,-0.06465092664242054,0.0055505928039709974,0.06465092664242054,0.031208797856636158,False,1.0261879630648792e-10,False,0.031208797856636158,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C038,B05,Digital IC,leakage_ua,96.0,96.0,7,13.432377579054652,12.61552754049684,-0.8168500385578117,-0.060812021829370004,-0.0013249312344925462,0.002187993035462528,0.5223706202372822,50.0,-0.016337000771156233,-2.6498624689850923e-05,4.375986070925056e-05,0.010447412404745645,0.2523105508099368,37.38447245950316,0.7476894491900632,126.9847794638976,16.279817543949417,dynamic_burn_in,synthetic,0.2294536387381047,-0.3372210578013757,0.3372210578013757,0.04059069470575381,False,0.006289902136892471,False,0.04059069470575381,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C039,B05,Digital IC,leakage_ua,96.0,96.0,7,10.564627539897423,11.136407988759421,0.5717804488619986,0.0541221587512351,0.006467558386547013,-0.0004296735481713224,0.3282492781065404,50.0,0.011435608977239973,0.00012935116773094026,-8.593470963426448e-06,0.006564985562130809,0.22272815977518842,38.86359201124058,0.7772718402248115,126.82333124190947,13.40444393575908,dynamic_burn_in,synthetic,-0.5591970245738486,0.04657258545342285,0.5591970245738486,0.05017299303857645,False,1.3887943864771144e-11,False,0.05017299303857645,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C040,B05,Digital IC,leakage_ua,96.0,96.0,7,9.535039870427099,10.240667589037312,0.7056277186102129,0.07400364636111438,0.0037855370592370383,-0.00027264318124638583,0.2259390960972829,50.0,0.014112554372204258,7.571074118474077e-05,-5.452863624927716e-06,0.004518781921945658,0.20481335178074622,39.759332410962685,0.7951866482192537,126.86181649890511,14.159284701107623,dynamic_burn_in,synthetic,-1.0367961879182626,-0.08552162147579291,1.0367961879182626,0.07847832602490803,False,1.8738753836511938e-06,False,0.07847832602490803,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C041,B05,Digital IC,leakage_ua,96.0,96.0,7,11.649523326186143,12.311604701349985,0.6620813751638419,0.056833344732277226,0.0061880416420220605,-0.00035910485840414,0.282848630975185,50.0,0.013241627503276837,0.00012376083284044122,-7.1820971680828e-06,0.0056569726195037,0.2462320940269997,37.688395298650015,0.7537679059730003,127.06355786374212,15.149911438971737,dynamic_burn_in,synthetic,0.06740524420010174,0.03280590048507752,0.06740524420010174,0.031292181733882325,False,8.507397021219472e-11,False,0.031292181733882325,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C042,B05,Digital IC,leakage_ua,96.0,96.0,7,12.46870661829398,32.97201292859875,20.503306310304772,1.6443811646207551,0.20617686495162876,0.0025630048391210134,7.150723362677592,50.0,0.41006612620609545,0.004123537299032576,5.126009678242027e-05,0.14301446725355185,0.659440258571975,17.02798707140125,0.340559741428025,126.74607004637353,15.273913255999226,dynamic_burn_in,synthetic,11.083313075028398,9.882602671596423,11.083313075028398,0.9994913863251464,True,0.033085978388704085,False,0.9994913863251464,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,False,True,accelerating_drift,True,False,0.0,144.0,True,True,True,True
B05-C043,B05,Digital IC,leakage_ua,96.0,96.0,7,9.794238558943627,32.77637683359814,22.982138274654517,2.346495660315353,0.24182964764212614,-4.598237195238235e-05,8.152457109740952,50.0,0.45964276549309036,0.004836592952842523,-9.19647439047647e-07,0.16304914219481906,0.6555275366719628,17.223623166401858,0.34447246332803716,126.68356747837349,18.373601661458274,dynamic_burn_in,synthetic,10.979002009767475,11.638564119913653,11.638564119913653,0.9997080290168854,True,0.30735801686526376,False,0.9997080290168854,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components']",False,True,False,True,gradual_drift,True,False,0.0,168.0,True,True,True,True
B05-C044,B05,Digital IC,leakage_ua,96.0,96.0,7,11.410279901213105,12.74141124733847,1.3311313461253658,0.11666070925953745,0.009899537251412224,-0.00020397859810637598,0.863198718493465,50.0,0.026622626922507317,0.0001979907450282445,-4.0795719621275196e-06,0.0172639743698693,0.25482822494676943,37.25858875266153,0.7451717750532306,127.0275813791977,12.117448121054085,dynamic_burn_in,synthetic,0.29657347958139835,0.2156035031929539,0.29657347958139835,0.03903698019006858,False,0.0003353501304664775,False,0.03903698019006858,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C045,B05,Digital IC,leakage_ua,96.0,96.0,7,10.33534551203458,43.44052711177985,33.10518159974527,3.2031035209415366,0.38745468705955016,-0.00022128571243781558,16.47401779788719,50.0,0.6621036319949054,0.007749093741191003,-4.425714248756311e-06,0.3294803559577438,0.8688105422355971,6.559472888220149,0.131189457764403,126.35510686937856,16.957370960959906,dynamic_burn_in,synthetic,16.665012434460575,18.810850147248882,18.810850147248882,0.999999775827585,True,0.7662936430859596,True,0.999999775827585,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit']",False,True,True,True,sudden_step,True,False,24.0,,True,True,False,False
B05-C046,B05,Digital IC,leakage_ua,96.0,96.0,7,12.589464506196721,12.998321022145948,0.40885651594922656,0.03247608472528608,0.001352826172494587,-0.0010447489517566987,0.2827158108927711,50.0,0.008177130318984531,2.7056523449891742e-05,-2.0894979035133973e-05,0.005654316217855422,0.25996642044291896,37.001678977854056,0.7400335795570812,126.95353195025223,17.494885109692653,dynamic_burn_in,synthetic,0.4335550130046074,-0.205336856351132,0.4335550130046074,0.044512782655969335,False,4.181187231316619e-07,False,0.044512782655969335,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C047,B05,Digital IC,leakage_ua,96.0,96.0,7,12.23603338855909,13.55449208922299,1.3184587006639,0.10775213329318653,0.008890485303651803,-0.0013035144570581571,0.46825731032108453,50.0,0.026369174013278,0.00017780970607303608,-2.6070289141163143e-05,0.00936514620642169,0.2710898417844598,36.44550791077701,0.7289101582155402,126.79023410743251,15.72027063007265,dynamic_burn_in,synthetic,0.7300994542230362,0.16590594283705584,0.7300994542230362,0.05897253241222957,False,0.00035697063503765773,False,0.05897253241222957,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C048,B05,Digital IC,leakage_ua,96.0,96.0,7,10.462553652407781,11.01774276564826,0.5551891132404787,0.05306439820384685,0.005199433211687891,-0.0006220539538218268,0.2789796592962485,50.0,0.011103782264809575,0.00010398866423375782,-1.2441079076436535e-05,0.005579593185924971,0.2203548553129652,38.98225723435174,0.7796451446870348,127.32670195517834,15.253114468965203,dynamic_burn_in,synthetic,-0.622468047398711,-0.01588478114328527,0.622468047398711,0.05327548065043744,False,2.0206839089813854e-11,False,0.05327548065043744,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C049,B05,Digital IC,leakage_ua,96.0,96.0,7,11.201491490326443,11.834463246992923,0.6329717566664801,0.0565078103405347,0.006984832575631717,-0.00022212475308248936,0.27556651934393106,50.0,0.012659435133329601,0.00013969665151263434,-4.442495061649787e-06,0.005511330386878621,0.23668926493985848,38.165536753007075,0.7633107350601415,126.74489871237864,17.82591024304803,dynamic_burn_in,synthetic,-0.18700145607663773,0.0720492373638049,0.18700145607663773,0.03512794485010544,False,1.0261879630648792e-10,False,0.03512794485010544,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C050,B05,Digital IC,leakage_ua,96.0,96.0,7,10.124246170710416,10.467923059828214,0.34367688911779837,0.03394592380735075,0.0036034758663715176,0.0001524977870360003,0.21756184392689723,50.0,0.006873537782355967,7.206951732743036e-05,3.0499557407200064e-06,0.004351236878537944,0.2093584611965643,39.532076940171784,0.7906415388034357,127.02145926850483,14.447011758484226,dynamic_burn_in,synthetic,-0.9156260109910545,-0.0944884513213553,0.9156260109910545,0.07015087976518965,False,2.358865351977047e-08,False,0.07015087976518965,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C051,B05,Digital IC,leakage_ua,96.0,96.0,7,11.287254633335795,44.260999619417824,32.973744986082025,2.921325517783334,0.341549227718514,-0.0005124424697444674,11.51477100763126,50.0,0.6594748997216405,0.00683098455437028,-1.0248849394889348e-05,0.23029542015262522,0.8852199923883565,5.739000380582176,0.11478000761164353,126.81613902175934,12.742513120516431,dynamic_burn_in,synthetic,17.102479565915804,16.549926573066315,17.102479565915804,0.9999987625785303,True,0.5774953651858116,True,0.9999987625785303,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B05-C052,B05,Digital IC,leakage_ua,96.0,96.0,7,9.287558886729636,10.114120387792928,0.8265615010632921,0.08899663637603523,0.0034821034266789945,-0.001561244120947247,0.3548735269074531,50.0,0.01653123002126584,6.964206853357989e-05,-3.122488241894494e-05,0.0070974705381490625,0.20228240775585857,39.88587961220707,0.7977175922441414,126.89949362298029,14.066387644512648,dynamic_burn_in,synthetic,-1.1042697968529995,-0.10046625470457014,1.1042697968529995,0.08349886986625699,False,0.0001313517970652675,False,0.08349886986625699,False,[],False,False,False,False,tester_fault,False,True,144.0,,True,False,False,False
B05-C053,B05,Digital IC,leakage_ua,96.0,96.0,7,12.708196441163583,12.49224473295125,-0.21595170821233367,-0.01699310434900397,-0.004291028488713824,-0.00044650036836552413,0.6978155310823396,50.0,-0.004319034164246674,-8.582056977427648e-05,-8.930007367310483e-06,0.013956310621646793,0.24984489465902499,37.50775526704875,0.750155105340975,127.11725695992382,12.749891434916837,dynamic_burn_in,synthetic,0.16372056947295688,-0.48330649734717435,0.48330649734717435,0.04667738870594329,False,7.031184266914956e-05,False,0.04667738870594329,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C054,B05,Digital IC,leakage_ua,96.0,96.0,7,12.117474849278562,28.324034398342157,16.206559549063595,1.3374535330707524,0.16121968524972724,0.0034940144736794986,5.674951035441474,50.0,0.3241311909812719,0.003224393704994545,6.988028947358997e-05,0.11349902070882947,0.5664806879668431,21.675965601657843,0.43351931203315686,126.46723193325505,13.64299645751777,dynamic_burn_in,synthetic,8.605060829196871,7.6683835160562905,8.605060829196871,0.993970604217565,True,0.039638839100969936,False,0.993970604217565,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,False,True,accelerating_drift,True,False,0.0,144.0,True,True,True,True
B05-C055,B05,Digital IC,leakage_ua,96.0,96.0,7,10.204724035964418,11.222323215536754,1.0175991795723363,0.09971844177128363,0.003467959705552472,-0.0013716716327169948,0.34625162639629437,50.0,0.020351983591446726,6.935919411104944e-05,-2.7433432654339896e-05,0.006925032527925887,0.2244464643107351,38.777676784463246,0.7755535356892649,126.18900971220499,15.772693906034771,dynamic_burn_in,synthetic,-0.5133879481493291,-0.10116285752655808,0.5133879481493291,0.048034373795747376,False,1.5381732286313286e-07,False,0.048034373795747376,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C056,B05,Digital IC,leakage_ua,96.0,96.0,7,11.901990626972086,11.271873217288228,-0.6301174096838587,-0.052942186683956664,-0.006237775791172957,-0.0006864789493679257,0.7184965692374974,50.0,-0.012602348193677173,-0.00012475551582345914,-1.3729578987358513e-05,0.014369931384749948,0.22543746434576456,38.72812678271177,0.7745625356542354,126.66184535242303,15.721405261109988,dynamic_burn_in,synthetic,-0.4869684192461337,-0.5791871819604658,0.5791871819604658,0.051134248969979215,False,0.0028009269671209758,False,0.051134248969979215,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C057,B05,Digital IC,leakage_ua,96.0,96.0,7,10.561118574231093,10.902583219311785,0.3414646450806913,0.03233224233594516,0.002456439904238793,-0.0008563057253872225,0.18690833676445107,50.0,0.006829292901613826,4.9128798084775866e-05,-1.712611450774445e-05,0.0037381667352890213,0.2180516643862357,39.097416780688214,0.7819483356137643,127.29103116251301,17.059373653543283,dynamic_burn_in,synthetic,-0.6838698810086338,-0.15098196395467248,0.6838698810086338,0.05645873306189886,False,1.5893910091990202e-10,False,0.05645873306189886,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C058,B05,Digital IC,leakage_ua,96.0,96.0,7,11.014887880787708,11.841844759765022,0.826956878977315,0.07507628656118258,0.00553417629073608,-8.826225497763643e-05,0.29651914927209877,50.0,0.0165391375795463,0.00011068352581472161,-1.7652450995527287e-06,0.005930382985441975,0.23683689519530046,38.158155240234976,0.7631631048046995,127.21707256051224,16.25147140560773,dynamic_burn_in,synthetic,-0.1830657127236927,0.0006018966849868539,0.1830657127236927,0.03499479066681205,False,1.0364131273371489e-09,False,0.03499479066681205,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C059,B05,Digital IC,leakage_ua,96.0,96.0,7,13.071128645564254,12.884042496747947,-0.18708614881630758,-0.014312929961086115,0.0021002942930043204,-0.0006616753067933465,0.3474561423916028,50.0,-0.0037417229763261517,4.2005885860086405e-05,-1.323350613586693e-05,0.006949122847832056,0.25768084993495893,37.115957503252055,0.7423191500650411,127.02048435797683,14.456217571453934,dynamic_burn_in,synthetic,0.37262293029933796,-0.16852275365246497,0.37262293029933796,0.041991997385780924,False,2.4300240743279554e-05,False,0.041991997385780924,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C060,B05,Digital IC,leakage_ua,96.0,96.0,7,11.616920973274475,12.600350503049537,0.9834295297750622,0.08465492121686197,0.24068957565096227,-0.021971179516685396,18.48836346331084,50.0,0.019668590595501242,0.0048137915130192456,-0.0004394235903337079,0.3697672692662168,0.25200701006099074,37.39964949695046,0.7479929899390092,126.90567470899757,17.212099596026228,dynamic_burn_in,synthetic,0.22136140533082763,11.582413594941485,11.582413594941485,0.9996911708886498,True,0.859663750509917,True,0.9996911708886498,True,['Drift is unusually faster than comparable components'],False,True,True,True,intermittent,True,False,72.0,72.0,True,True,True,False
B08-C001,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,43.47661835411093,47.68272024793598,4.20610189382505,0.0967439983387609,0.04139620208042489,0.004725645357312452,1.6947082564709037,120.0,0.03505084911520875,0.0003449683506702074,3.9380377977603764e-05,0.014122568803924198,0.3973560020661332,72.31727975206402,0.6026439979338669,124.90535286123071,14.497004243870634,dynamic_burn_in,synthetic,0.3915322431851019,0.700598439589629,0.700598439589629,0.05735652301435015,False,0.002182716445345177,False,0.05735652301435015,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B08-C002,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,44.35106238469089,134.24118683266875,89.89012444797785,2.0267862733093436,1.192712582874734,-0.0010585983437635764,44.56281720014005,120.0,0.7490843703998155,0.009939271523956118,-8.82165286469647e-06,0.3713568100011671,1.118676556938906,-14.241186832668745,-0.1186765569389062,124.68575690285923,12.228185911651043,dynamic_burn_in,synthetic,21.10468275282374,25.446618611961036,25.446618611961036,0.999999999705758,True,0.859663750509917,True,0.999999999705758,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit']",True,True,True,True,sudden_step,True,False,48.0,48.0,True,True,True,False
B08-C003,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,46.21239117974397,46.27920885153363,0.06681767178966425,0.0014458821559303358,0.00430899320222055,0.0016571133670280809,0.435631639936744,120.0,0.0005568139315805353,3.590827668517125e-05,1.3809278058567341e-05,0.003630263666139533,0.3856600737627803,73.72079114846636,0.6143399262372197,124.80348325358872,14.18202960260143,dynamic_burn_in,synthetic,0.055676677083812146,-0.09654197667355374,0.09654197667355374,0.03218756754943823,False,6.691586086815025e-10,False,0.03218756754943823,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C004,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,47.33133871029926,47.28735517115249,-0.043983539146772443,-0.0009292688596023518,-0.002900471412785863,-0.001672081280544339,0.4167462699555458,120.0,-0.0003665294928897704,-2.417059510654886e-05,-1.3934010671202826e-05,0.0034728855829628817,0.3940612930929374,72.71264482884752,0.6059387069070626,124.29554122603422,11.290271962695197,dynamic_burn_in,synthetic,0.29692270740208554,-0.2514998664169986,0.29692270740208554,0.03905008291541997,False,1.3574331344399593e-07,False,0.03905008291541997,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C005,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,43.31522427881176,45.216436942991166,1.901212664179404,0.043892481127228246,0.016465010376702928,-0.0013480730914137058,0.736953445693076,120.0,0.0158434388681617,0.00013720841980585774,-1.1233942428447548e-05,0.006141278714108966,0.37680364119159304,74.78356305700883,0.623196358808407,125.17705755336851,13.063127421121647,dynamic_burn_in,synthetic,-0.1986410733064049,0.16473550641749643,0.1986410733064049,0.03552459950799571,False,7.433680672296903e-12,False,0.03552459950799571,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C006,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,43.256066623267444,45.02065686569964,1.7645902424321989,0.04079405226093825,0.007448372140168043,-0.0034247075093272795,0.7035052444291967,120.0,0.01470491868693499,6.206976783473369e-05,-2.8539229244393995e-05,0.005862543703576639,0.37517214054749704,74.97934313430036,0.6248278594525031,125.05005379188742,15.886710818000225,dynamic_burn_in,synthetic,-0.2454905886424734,-0.02906518591203504,0.2454905886424734,0.037165185647293354,False,9.056076988852741e-11,False,0.037165185647293354,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C007,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,43.154333319098136,44.19470912589514,1.0403758067970017,0.024108258123329156,0.008301533239431124,0.006573566001985254,2.225659417034353,120.0,0.008669798389975013,6.917944366192603e-05,5.477971668321045e-05,0.01854716180861961,0.36828924271579283,75.80529087410486,0.6317107572842071,125.44651314244501,16.477027073050273,dynamic_burn_in,synthetic,-0.4431371103830062,-0.010727618476330645,0.4431371103830062,0.04492210599210651,False,3.76364471809744e-05,False,0.04492210599210651,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B08-C008,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,42.697470036262516,44.677106910725705,1.9796368744631891,0.046364266378825354,0.009963948148971958,-0.002284007089022162,0.7029440548286137,120.0,0.01649697395385991,8.303290124143299e-05,-1.9033392408518015e-05,0.0058578671235717805,0.37230922425604757,75.32289308927429,0.6276907757439524,125.04434261720652,17.451783849337346,dynamic_burn_in,synthetic,-0.32770093970026204,0.02500378739315476,0.32770093970026204,0.04022156909479678,False,1.7832472907828328e-11,False,0.04022156909479678,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C009,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,43.44890354003663,43.134905746251945,-0.3139977937846865,-0.007226828946220671,-0.00924831533669676,-0.000876228265948853,0.7757081896624509,120.0,-0.0026166482815390543,-7.706929447247301e-05,-7.301902216240441e-06,0.0064642349138537575,0.3594575478854329,76.86509425374805,0.6405424521145672,124.88154479559213,12.746889423260624,dynamic_burn_in,synthetic,-0.6967445017718575,-0.3879383610068089,0.6967445017718575,0.05714850822719003,False,1.7429785788752557e-07,False,0.05714850822719003,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B08-C010,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,44.23243739704457,47.26405631856241,3.0316189215178397,0.06853836460118745,-0.3008417399515246,-0.14709807660234994,29.763765291006255,120.0,0.025263491012648666,-0.0025070144995960383,-0.0012258173050195829,0.24803137742505213,0.3938671359880201,72.73594368143759,0.60613286401198,124.81912163899145,15.05877801809777,dynamic_burn_in,synthetic,0.2913473701827297,-6.655352677366249,6.655352677366249,0.9591191148853984,True,0.8807970779778823,True,0.9591191148853984,True,['Drift is unusually slower than comparable components'],False,True,True,True,intermittent,True,False,6.0,6.0,True,True,True,False
B08-C011,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,44.97981361345174,93.54646723041316,48.56665361696142,1.0797433274031396,0.5119722557646776,0.0006648839010446143,17.27353862995398,120.0,0.40472211347467846,0.004266435464705647,5.540699175371786e-06,0.1439461552496165,0.7795538935867763,26.453532769586843,0.22044610641322368,125.13987424340702,12.616784646948256,dynamic_burn_in,synthetic,11.366572948811388,10.815007225358384,11.366572948811388,0.9996168010382197,True,0.035144846400793205,False,0.9996168010382197,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,False,True,gradual_drift,True,False,0.0,168.0,True,True,True,True
B08-C012,B08,Power MOSFET,rds_on_mohm,96.0,96.0,7,47.289069053003026,47.146794630048475,-0.14227442295455006,-0.0030086112034703955,0.009082864336682813,0.001265681329750801,0.9174885463744328,120.0,-0.0011856201912879172,7.569053613902344e-05,1.0547344414590009e-05,0.007645737886453606,0.392889955250404,72.85320536995152,0.6071100447495961,124.51057441102486,15.492074992483778,dynamic_burn_in,synthetic,0.2632870417245555,0.0060660582370606906,0.2632870417245555,0.03780728466699717,False,9.833213883008256e-09,False,0.03780728466699717,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
