component_id,has_0h,has_24h
MLCC_C003623,True,True
MLCC_C003624,True,True
MLCC_C003626,True,True
MLCC_C003627,True,True
MLCC_C003628,True,True
MLCC_C003630,True,True
MLCC_C003632,True,True
MLCC_C003633,True,True
MLCC_C003635,True,True
MLCC_C003639,True,True
MLCC_C003640,True,True
MLCC_C003641,True,True
MLCC_C003643,True,True
MLCC_C003647,True,True
MLCC_C003653,True,True
MLCC_C003654,True,True
MLCC_C003655,True,True
MLCC_C003656,True,True
MLCC_C003657,True,True
MLCC_C003658,True,True
MLCC_C003659,True,True
MLCC_C003660,True,True
MLCC_C003663,True,True
MLCC_C003665,True,True
MLCC_C003666,True,True
MLCC_C003667,True,True
MLCC_C003669,True,True
MLCC_C003670,True,True
MLCC_C003672,True,True
MLCC_C003673,True,True
MLCC_C003674,True,True
MLCC_C003675,True,True
MLCC_C003676,True,True
MLCC_C003677,True,True
MLCC_C003679,True,True
MLCC_C003680,True,True
MLCC_C003681,True,True
MLCC_C003684,True,True
MLCC_C003685,True,True
MLCC_C003686,True,True
MLCC_C003688,True,True
MLCC_C003689,True,True
MLCC_C003690,True,True
MLCC_C003693,True,True
MLCC_C003694,True,True
MLCC_C003696,True,True
MLCC_C003697,True,True
MLCC_C003698,True,True
MLCC_C003699,True,True
MLCC_C003700,True,True
MLCC_C003704,True,True
MLCC_C003705,True,True
MLCC_C003706,True,True
MLCC_C003707,True,True
MLCC_C003709,True,True
MLCC_C003712,True,True
MLCC_C003713,True,True
MLCC_C003714,True,True
MLCC_C003715,True,True
MLCC_C003716,True,True
MLCC_C003717,True,True
MLCC_C003718,True,True
MLCC_C003719,True,True
MLCC_C003721,True,True
MLCC_C003722,True,True
MLCC_C003724,True,True
MLCC_C003731,True,True
MLCC_C003732,True,True
MLCC_C003734,True,True
MLCC_C003735,True,True
MLCC_C003736,True,True
MLCC_C003737,True,True
MLCC_C003740,True,True
MLCC_C003741,True,True
MLCC_C003744,True,True
MLCC_C003745,True,True
MLCC_C003746,True,True
MLCC_C003747,True,True
MLCC_C003748,True,True
MLCC_C003749,True,True
MLCC_C003750,True,True
MLCC_C003751,True,True
MLCC_C003753,True,True
MLCC_C003754,True,True
MLCC_C003755,True,True
MLCC_C003756,True,True
MLCC_C003757,True,True
MLCC_C003758,True,True
MLCC_C003759,True,True
MLCC_C003761,True,True
MLCC_C003762,True,True
MLCC_C003763,True,True
MLCC_C003766,True,True
MLCC_C003767,True,True
MLCC_C003770,True,True
MLCC_C003772,True,True
MLCC_C003778,True,True
MLCC_C003779,True,True
MLCC_C003780,True,True
MLCC_C003781,True,True
MLCC_C003782,True,True
MLCC_C003785,True,True
MLCC_C003787,True,True
MLCC_C003789,True,True
MLCC_C003790,True,True
MLCC_C003791,True,True
MLCC_C003792,True,True
MLCC_C003793,True,True
MLCC_C003794,True,True
MLCC_C003797,True,True
MLCC_C003799,True,True
MLCC_C003801,True,True
MLCC_C003802,True,True
MLCC_C003803,True,True
MLCC_C003805,True,True
MLCC_C003807,True,True
MLCC_C003808,True,True
MLCC_C003809,True,True
MLCC_C003810,True,True
MLCC_C003811,True,True
MLCC_C003812,True,True
MLCC_C003814,True,True
MLCC_C003816,True,True
MLCC_C003817,True,True
MLCC_C003818,True,True
MLCC_C003820,True,True
MLCC_C003821,True,True
MLCC_C003822,True,True
MLCC_C003823,True,True
MLCC_C003824,True,True
MLCC_C003825,True,True
MLCC_C003826,True,True
MLCC_C003828,True,True
MLCC_C003830,True,True
MLCC_C003833,True,True
MLCC_C003834,True,True
MLCC_C003835,True,True
MLCC_C003836,True,True
MLCC_C003838,True,True
MLCC_C003839,True,True
MLCC_C003841,True,True
MLCC_C003842,True,True
MLCC_C003843,True,True
MLCC_C003844,True,True
MLCC_C003846,True,True
MLCC_C003847,True,True
MLCC_C003851,True,True
MLCC_C003852,True,True
MLCC_C003856,True,True
MLCC_C003857,True,True
MLCC_C003859,True,True
MLCC_C003865,True,True
MLCC_C003866,True,True
MLCC_C003867,True,True
MLCC_C003868,True,True
MLCC_C003870,True,True
MLCC_C003871,True,True
MLCC_C003872,True,True
MLCC_C003873,True,True
MLCC_C003874,True,True
MLCC_C003875,True,True
MLCC_C003876,True,True
MLCC_C003877,True,True
MLCC_C003878,True,True
MLCC_C003879,True,True
MLCC_C003885,True,True
MLCC_C003887,True,True
MLCC_C003888,True,True
MLCC_C003892,True,True
MLCC_C003894,True,True
MLCC_C003895,True,True
MLCC_C003896,True,True
MLCC_C003897,True,True
MLCC_C003898,True,True
MLCC_C003900,True,True
MLCC_C003901,True,True
MLCC_C003902,True,True
MLCC_C003904,True,True
MLCC_C003905,True,True
MLCC_C003906,True,True
MLCC_C003907,True,True
MLCC_C003908,True,True
MLCC_C003909,True,True
MLCC_C003910,True,True
MLCC_C003911,True,True
MLCC_C003912,True,True
MLCC_C003913,True,True
MLCC_C003917,True,True
MLCC_C003924,True,True
MLCC_C003925,True,True
MLCC_C003926,True,True
MLCC_C003927,True,True
MLCC_C003928,True,True
MLCC_C003929,True,True
MLCC_C003932,True,True
MLCC_C003933,True,True
MLCC_C003936,True,True
MLCC_C003937,True,True
MLCC_C003943,True,True
MLCC_C003944,True,True
MLCC_C003945,True,True
MLCC_C003947,True,True
MLCC_C003948,True,True
MLCC_C003950,True,True
MLCC_C003951,True,True
MLCC_C003952,True,True
MLCC_C003953,True,True
MLCC_C003955,True,True
MLCC_C003956,True,True
MLCC_C003957,True,True
MLCC_C003958,True,True
MLCC_C003960,True,True
MLCC_C003964,True,True
MLCC_C003966,True,True
MLCC_C003968,True,True
MLCC_C003969,True,True
MLCC_C003970,True,True
MLCC_C003972,True,True
MLCC_C003974,True,True
MLCC_C003975,True,True
MLCC_C003977,True,True
MLCC_C003979,True,True
MLCC_C003980,True,True
MLCC_C003984,True,True
MLCC_C003985,True,True
MLCC_C003987,True,True
MLCC_C003988,True,True
MLCC_C003993,True,True
MLCC_C003994,True,True
MLCC_C003996,True,True
MLCC_C003999,True,True
MLCC_C004001,True,True
MLCC_C004002,True,True
MLCC_C004004,True,True
MLCC_C004005,True,True
MLCC_C004007,True,True
MLCC_C004009,True,True
MLCC_C004012,True,True
MLCC_C004013,True,True
MLCC_C004014,True,True
MLCC_C004018,True,True
MLCC_C004019,True,True
MLCC_C004021,True,True
MLCC_C004022,True,True
MLCC_C004023,True,True
MLCC_C004024,True,True
MLCC_C004025,True,True
MLCC_C004027,True,True
MLCC_C004028,True,True
MLCC_C004029,True,True
MLCC_C004030,True,True
MLCC_C004031,True,True
MLCC_C004032,True,True
MLCC_C004033,True,True
MLCC_C004039,True,True
MLCC_C004041,True,True
MLCC_C004042,True,True
MLCC_C004045,True,True
MLCC_C004046,True,True
MLCC_C004048,True,True
MLCC_C004049,True,True
MLCC_C004050,True,True
MLCC_C004051,True,True
MLCC_C004055,True,True
MLCC_C004056,True,True
MLCC_C004057,True,True
MLCC_C004059,True,True
MLCC_C004060,True,True
MLCC_C004062,True,True
MLCC_C004064,True,True
MLCC_C004065,True,True
MLCC_C004066,True,True
MLCC_C004067,True,True
MLCC_C004068,True,True
MLCC_C004070,True,True
MLCC_C004072,True,True
MLCC_C004074,True,True
MLCC_C004075,True,True
MLCC_C004076,True,True
MLCC_C004084,True,True
MLCC_C004090,True,True
MLCC_C004093,True,True
MLCC_C004095,True,True
MLCC_C004096,True,True
MLCC_C004099,True,True
MLCC_C004101,True,True
MLCC_C004102,True,True
MLCC_C004103,True,True
MLCC_C004104,True,True
MLCC_C004105,True,True
MLCC_C004106,True,True
MLCC_C004108,True,True
MLCC_C004111,True,True
MLCC_C004116,True,True
MLCC_C004117,True,True
MLCC_C004118,True,True
MLCC_C004119,True,True
MLCC_C004122,True,True
MLCC_C004125,True,True
MLCC_C004126,True,True
MLCC_C004127,True,True
MLCC_C004129,True,True
MLCC_C004132,True,True
MLCC_C004133,True,True
MLCC_C004135,True,True
MLCC_C004137,True,True
MLCC_C004138,True,True
MLCC_C004139,True,True
MLCC_C004140,True,True
MLCC_C004144,True,True
MLCC_C004145,True,True
MLCC_C004147,True,True
MLCC_C004149,True,True
MLCC_C004150,True,True
MLCC_C004151,True,True
MLCC_C004152,True,True
MLCC_C004155,True,True
MLCC_C004156,True,True
MLCC_C004160,True,True
MLCC_C004163,True,True
MLCC_C004166,True,True
MLCC_C004167,True,True
MLCC_C004170,True,True
MLCC_C004171,True,True
MLCC_C004173,True,True
MLCC_C004176,True,True
MLCC_C004177,True,True
MLCC_C004178,True,True
MLCC_C004179,True,True
MLCC_C004180,True,True
MLCC_C004182,True,True
MLCC_C004183,True,True
MLCC_C004184,True,True
MLCC_C004185,True,True
MLCC_C004186,True,True
MLCC_C004188,True,True
MLCC_C004193,True,True
MLCC_C004195,True,True
MLCC_C004196,True,True
MLCC_C004197,True,True
MLCC_C004198,True,True
MLCC_C004199,True,True
MLCC_C004200,True,True
MLCC_C004202,True,True
MLCC_C004204,True,True
MLCC_C004205,True,True
MLCC_C004206,True,True
MLCC_C004207,True,True
MLCC_C004208,True,True
MLCC_C004209,True,True
MLCC_C004215,True,True
MLCC_C004216,True,True
MLCC_C004217,True,True
MLCC_C004221,True,True
MLCC_C004222,True,True
MLCC_C004223,True,True
MLCC_C004224,True,True
MLCC_C004225,True,True
MLCC_C004226,True,True
MLCC_C004227,True,True
MLCC_C004229,True,True
MLCC_C004230,True,True
MLCC_C004232,True,True
MLCC_C004233,True,True
MLCC_C004236,True,True
MLCC_C004237,True,True
MLCC_C004238,True,True
MLCC_C004241,True,True
MLCC_C004242,True,True
MLCC_C004243,True,True
MLCC_C004244,True,True
MLCC_C004245,True,True
MLCC_C004248,True,True
MLCC_C004249,True,True
MLCC_C004250,True,True
MLCC_C004251,True,True
MLCC_C004252,True,True
MLCC_C004253,True,True
MLCC_C004255,True,True
MLCC_C004256,True,True
MLCC_C004259,True,True
MLCC_C004260,True,True
MLCC_C004262,True,True
MLCC_C004263,True,True
MLCC_C004264,True,True
MLCC_C004265,True,True
MLCC_C004266,True,True
MLCC_C004268,True,True
MLCC_C004269,True,True
MLCC_C004270,True,True
MLCC_C004271,True,True
MLCC_C004273,True,True
MLCC_C004274,True,True
MLCC_C004278,True,True
MLCC_C004279,True,True
MLCC_C004280,True,True
MLCC_C004282,True,True
MLCC_C004283,True,True
MLCC_C004287,True,True
MLCC_C004289,True,True
MLCC_C004290,True,True
MLCC_C004292,True,True
MLCC_C004294,True,True
MLCC_C004297,True,True
MLCC_C004299,True,True
MLCC_C004301,True,True
MLCC_C004303,True,True
MLCC_C004305,True,True
MLCC_C004306,True,True
MLCC_C004307,True,True
MLCC_C004308,True,True
MLCC_C004309,True,True
MLCC_C004310,True,True
MLCC_C004311,True,True
MLCC_C004312,True,True
MLCC_C004313,True,True
MLCC_C004314,True,True
MLCC_C004315,True,True
MLCC_C004318,True,True
MLCC_C004319,True,True
MLCC_C004320,True,True
MLCC_C004321,True,True
MLCC_C004322,True,True
MLCC_C004323,True,True
MLCC_C004325,True,True
MLCC_C004327,True,True
MLCC_C004329,True,True
MLCC_C004330,True,True
MLCC_C004332,True,True
MLCC_C004333,True,True
MLCC_C004334,True,True
MLCC_C004335,True,True
MLCC_C004336,True,True
MLCC_C004338,True,True
MLCC_C004340,True,True
MLCC_C004342,True,True
MLCC_C004343,True,True
MLCC_C004344,True,True
MLCC_C004345,True,True
MLCC_C004348,True,True
MLCC_C004351,True,True
MLCC_C004352,True,True
MLCC_C004354,True,True
MLCC_C004355,True,True
MLCC_C004356,True,True
MLCC_C004357,True,True
MLCC_C004358,True,True
MLCC_C004359,True,True
MLCC_C004360,True,True
MLCC_C004361,True,True
MLCC_C004363,True,True
MLCC_C004364,True,True
MLCC_C004365,True,True
MLCC_C004366,True,True
MLCC_C004367,True,True
MLCC_C004368,True,True
MLCC_C004369,True,True
MLCC_C004370,True,True
MLCC_C004371,True,True
MLCC_C004372,True,True
MLCC_C004375,True,True
MLCC_C004377,True,True
MLCC_C004378,True,True
MLCC_C004379,True,True
MLCC_C004382,True,True
MLCC_C004384,True,True
MLCC_C004385,True,True
MLCC_C004386,True,True
MLCC_C004388,True,True
MLCC_C004390,True,True
MLCC_C004391,True,True
MLCC_C004392,True,True
MLCC_C004393,True,True
MLCC_C004394,True,True
MLCC_C004396,True,True
MLCC_C004400,True,True
MLCC_C004402,True,True
MLCC_C004403,True,True
MLCC_C004405,True,True
MLCC_C004408,True,True
MLCC_C004409,True,True
MLCC_C004411,True,True
MLCC_C004412,True,True
MLCC_C004414,True,True
MLCC_C004415,True,True
MLCC_C004416,True,True
MLCC_C004418,True,True
MLCC_C004419,True,True
MLCC_C004420,True,True
MLCC_C004421,True,True
MLCC_C004422,True,True
MLCC_C004423,True,True
MLCC_C004424,True,True
MLCC_C004425,True,True
MLCC_C004427,True,True
MLCC_C004428,True,True
MLCC_C004429,True,True
MLCC_C004432,True,True
MLCC_C004433,True,True
MLCC_C004434,True,True
MLCC_C004435,True,True
MLCC_C004438,True,True
MLCC_C004440,True,True
MLCC_C004442,True,True
MLCC_C004446,True,True
MLCC_C004447,True,True
MLCC_C004452,True,True
MLCC_C004453,True,True
MLCC_C004454,True,True
MLCC_C004456,True,True
MLCC_C004457,True,True
MLCC_C004458,True,True
MLCC_C004459,True,True
MLCC_C004460,True,True
MLCC_C004462,True,True
MLCC_C004464,True,True
MLCC_C004465,True,True
MLCC_C004469,True,True
MLCC_C004470,True,True
MLCC_C004471,True,True
MLCC_C004475,True,True
MLCC_C004477,True,True
MLCC_C004478,True,True
MLCC_C004479,True,True
MLCC_C004480,True,True
MLCC_C004482,True,True
MLCC_C004484,True,True
MLCC_C004485,True,True
MLCC_C004487,True,True
MLCC_C004489,True,True
MLCC_C004491,True,True
MLCC_C004492,True,True
MLCC_C004495,True,True
MLCC_C004496,True,True
MLCC_C004498,True,True
MLCC_C004502,True,True
MLCC_C004503,True,True
MLCC_C004505,True,True
MLCC_C004506,True,True
MLCC_C004508,True,True
MLCC_C004515,True,True
MLCC_C004517,True,True
MLCC_C004518,True,True
MLCC_C004519,True,True
MLCC_C004520,True,True
MLCC_C004521,True,True
MLCC_C004522,True,True
MLCC_C004526,True,True
MLCC_C004529,True,True
MLCC_C004530,True,True
MLCC_C004531,True,True
MLCC_C004532,True,True
MLCC_C004534,True,True
MLCC_C004535,True,True
MLCC_C004536,True,True
MLCC_C004537,True,True
MLCC_C004538,True,True
MLCC_C004540,True,True
MLCC_C004541,True,True
MLCC_C004543,True,True
MLCC_C004547,True,True
MLCC_C004550,True,True
MLCC_C004551,True,True
MLCC_C004552,True,True
MLCC_C004555,True,True
MLCC_C004557,True,True
MLCC_C004558,True,True
MLCC_C004559,True,True
MLCC_C004562,True,True
MLCC_C004563,True,True
MLCC_C004564,True,True
MLCC_C004565,True,True
MLCC_C004567,True,True
MLCC_C004568,True,True
MLCC_C004569,True,True
MLCC_C004570,True,True
MLCC_C004571,True,True
MLCC_C004574,True,True
MLCC_C004575,True,True
MLCC_C004577,True,True
MLCC_C004578,True,True
MLCC_C004581,True,True
MLCC_C004582,True,True
MLCC_C004584,True,True
MLCC_C004585,True,True
MLCC_C004586,True,True
MLCC_C004589,True,True
MLCC_C004591,True,True
MLCC_C004592,True,True
MLCC_C004593,True,True
MLCC_C004595,True,True
MLCC_C004596,True,True
MLCC_C004597,True,True
MLCC_C004598,True,True
MLCC_C004599,True,True
MLCC_C004600,True,True
MLCC_C004601,True,True
MLCC_C004602,True,True
MLCC_C004604,True,True
MLCC_C004605,True,True
MLCC_C004607,True,True
MLCC_C004611,True,True
MLCC_C004612,True,True
MLCC_C004615,True,True
MLCC_C004616,True,True
MLCC_C004618,True,True
MLCC_C004619,True,True
MLCC_C004624,True,True
MLCC_C004625,True,True
MLCC_C004626,True,True
MLCC_C004627,True,True
MLCC_C004629,True,True
MLCC_C004631,True,True
MLCC_C004633,True,True
MLCC_C004634,True,True
MLCC_C004635,True,True
MLCC_C004638,True,True
MLCC_C004640,True,True
MLCC_C004641,True,True
MLCC_C004643,True,True
MLCC_C004645,True,True
MLCC_C004647,True,True
MLCC_C004648,True,True
MLCC_C004649,True,True
MLCC_C004650,True,True
MLCC_C004651,True,True
MLCC_C004652,True,True
MLCC_C004654,True,True
MLCC_C004655,True,True
MLCC_C004656,True,True
MLCC_C004658,True,True
MLCC_C004659,True,True
MLCC_C004664,True,True
MLCC_C004666,True,True
MLCC_C004668,True,True
MLCC_C004670,True,True
MLCC_C004671,True,True
MLCC_C004674,True,True
MLCC_C004675,True,True
MLCC_C004678,True,True
MLCC_C004679,True,True
MLCC_C004680,True,True
MLCC_C004681,True,True
MLCC_C004683,True,True
MLCC_C004687,True,True
MLCC_C004688,True,True
MLCC_C004693,True,True
MLCC_C004694,True,True
MLCC_C004695,True,True
MLCC_C004696,True,True
MLCC_C004697,True,True
MLCC_C004700,True,True
MLCC_C004704,True,True
MLCC_C004705,True,True
MLCC_C004706,True,True
MLCC_C004707,True,True
MLCC_C004710,True,True
MLCC_C004712,True,True
MLCC_C004713,True,True
MLCC_C004714,True,True
MLCC_C004715,True,True
MLCC_C004716,True,True
MLCC_C004717,True,True
MLCC_C004719,True,True
MLCC_C004721,True,True
MLCC_C004722,True,True
MLCC_C004723,True,True
MLCC_C004724,True,True
MLCC_C004727,True,True
MLCC_C004728,True,True
MLCC_C004729,True,True
MLCC_C004730,True,True
MLCC_C004734,True,True
MLCC_C004736,True,True
MLCC_C004737,True,True
MLCC_C004738,True,True
MLCC_C004742,True,True
MLCC_C004743,True,True
MLCC_C004744,True,True
MLCC_C004745,True,True
MLCC_C004748,True,True
MLCC_C004749,True,True
MLCC_C004750,True,True
MLCC_C004751,True,True
MLCC_C004752,True,True
MLCC_C004754,True,True
MLCC_C004756,True,True
MLCC_C004759,True,True
MLCC_C004760,True,True
MLCC_C004762,True,True
MLCC_C004763,True,True
MLCC_C004765,True,True
MLCC_C004767,True,True
MLCC_C004772,True,True
MLCC_C004773,True,True
MLCC_C004776,True,True
MLCC_C004777,True,True
MLCC_C004778,True,True
MLCC_C004779,True,True
MLCC_C004780,True,True
MLCC_C004785,True,True
MLCC_C004786,True,True
MLCC_C004787,True,True
MLCC_C004788,True,True
MLCC_C004789,True,True
MLCC_C004791,True,True
MLCC_C004792,True,True
MLCC_C004794,True,True
MLCC_C004796,True,True
MLCC_C004799,True,True
MLCC_C004801,True,True
MLCC_C004803,True,True
MLCC_C004806,True,True
MLCC_C004807,True,True
MLCC_C004808,True,True
MLCC_C004810,True,True
MLCC_C004817,True,True
MLCC_C004821,True,True
MLCC_C004823,True,True
MLCC_C004824,True,True
MLCC_C004827,True,True
MLCC_C004828,True,True
MLCC_C004829,True,True
MLCC_C004832,True,True
MLCC_C004835,True,True
MLCC_C004839,True,True
MLCC_C004842,True,True
MLCC_C004843,True,True
MLCC_C004844,True,True
MLCC_C004846,True,True
MLCC_C004847,True,True
MLCC_C004848,True,True
MLCC_C004849,True,True
MLCC_C004852,True,True
MLCC_C004853,True,True
MLCC_C004855,True,True
MLCC_C004857,True,True
MLCC_C004858,True,True
MLCC_C004861,True,True
MLCC_C004862,True,True
MLCC_C004863,True,True
MLCC_C004865,True,True
MLCC_C004866,True,True
MLCC_C004867,True,True
MLCC_C004868,True,True
MLCC_C004869,True,True
MLCC_C004870,True,True
MLCC_C004871,True,True
MLCC_C004872,True,True
MLCC_C004873,True,True
MLCC_C004874,True,True
MLCC_C004875,True,True
MLCC_C004876,True,True
MLCC_C004879,True,True
MLCC_C004880,True,True
MLCC_C004882,True,True
MLCC_C004883,True,True
MLCC_C004885,True,True
MLCC_C004886,True,True
MLCC_C004888,True,True
MLCC_C004890,True,True
MLCC_C004896,True,True
MLCC_C004899,True,True
MLCC_C004900,True,True
MLCC_C004907,True,True
MLCC_C004910,True,True
MLCC_C004913,True,True
MLCC_C004914,True,True
MLCC_C004915,True,True
MLCC_C004916,True,True
MLCC_C004917,True,True
MLCC_C004919,True,True
MLCC_C004920,True,True
MLCC_C004922,True,True
MLCC_C004923,True,True
MLCC_C004926,True,True
MLCC_C004928,True,True
MLCC_C004931,True,True
MLCC_C004934,True,True
MLCC_C004935,True,True
MLCC_C004936,True,True
MLCC_C004937,True,True
MLCC_C004940,True,True
MLCC_C004942,True,True
MLCC_C004946,True,True
MLCC_C004947,True,True
MLCC_C004949,True,True
MLCC_C004950,True,True
MLCC_C004951,True,True
MLCC_C004953,True,True
MLCC_C004954,True,True
MLCC_C004955,True,True
MLCC_C004956,True,True
MLCC_C004957,True,True
MLCC_C004958,True,True
MLCC_C004959,True,True
MLCC_C004960,True,True
MLCC_C004961,True,True
MLCC_C004963,True,True
MLCC_C004964,True,True
MLCC_C004966,True,True
MLCC_C004967,True,True
MLCC_C004968,True,True
MLCC_C004969,True,True
MLCC_C004970,True,True
MLCC_C004972,True,True
MLCC_C004973,True,True
MLCC_C004974,True,True
MLCC_C004975,True,True
MLCC_C004976,True,True
MLCC_C004978,True,True
MLCC_C004980,True,True
MLCC_C004981,True,True
MLCC_C004982,True,True
MLCC_C004983,True,True
MLCC_C004985,True,True
MLCC_C004986,True,True
MLCC_C004987,True,True
MLCC_C004988,True,True
MLCC_C004990,True,True
MLCC_C004992,True,True
MLCC_C004993,True,True
MLCC_C004994,True,True
MLCC_C004995,True,True
MLCC_C004997,True,True
MLCC_C004998,True,True
MLCC_C004999,True,True
MLCC_C005000,True,True
MLCC_C005002,True,True
MLCC_C005003,True,True
MLCC_C005006,True,True
MLCC_C005007,True,True
MLCC_C005008,True,True
MLCC_C005009,True,True
MLCC_C005010,True,True
MLCC_C005013,True,True
MLCC_C005016,True,True
MLCC_C005018,True,True
MLCC_C005021,True,True
MLCC_C005023,True,True
MLCC_C005024,True,True
MLCC_C005026,True,True
MLCC_C005029,True,True
MLCC_C005031,True,True
MLCC_C005032,True,True
MLCC_C005033,True,True
MLCC_C005035,True,True
MLCC_C005036,True,True
MLCC_C005037,True,True
MLCC_C005038,True,True
MLCC_C005039,True,True
MLCC_C005040,True,True
MLCC_C005041,True,True
MLCC_C005045,True,True
MLCC_C005047,True,True
MLCC_C005048,True,True
MLCC_C005049,True,True
MLCC_C005050,True,True
MLCC_C005052,True,True
MLCC_C005055,True,True
MLCC_C005056,True,True
MLCC_C005058,True,True
MLCC_C005059,True,True
MLCC_C005060,True,True
MLCC_C005061,True,True
MLCC_C005062,True,True
MLCC_C005063,True,True
MLCC_C005064,True,True
MLCC_C005065,True,True
MLCC_C005067,True,True
MLCC_C005068,True,True
MLCC_C005070,True,True
MLCC_C005074,True,True
MLCC_C005075,True,True
MLCC_C005082,True,True
MLCC_C005083,True,True
MLCC_C005086,True,True
MLCC_C005088,True,True
MLCC_C005089,True,True
MLCC_C005092,True,True
MLCC_C005093,True,True
MLCC_C005094,True,True
MLCC_C005095,True,True
MLCC_C005096,True,True
MLCC_C005097,True,True
MLCC_C005098,True,True
MLCC_C005099,True,True
MLCC_C005101,True,True
MLCC_C005102,True,True
MLCC_C005104,True,True
MLCC_C005107,True,True
MLCC_C005108,True,True
MLCC_C005110,True,True
MLCC_C005116,True,True
MLCC_C005117,True,True
MLCC_C005118,True,True
MLCC_C005119,True,True
MLCC_C005120,True,True
MLCC_C005121,True,True
MLCC_C005122,True,True
MLCC_C005124,True,True
MLCC_C005125,True,True
MLCC_C005126,True,True
MLCC_C005127,True,True
MLCC_C005128,True,True
MLCC_C005130,True,True
MLCC_C005131,True,True
MLCC_C005132,True,True
MLCC_C005133,True,True
MLCC_C005134,True,True
MLCC_C005136,True,True
MLCC_C005137,True,True
MLCC_C005138,True,True
MLCC_C005139,True,True
MLCC_C005140,True,True
MLCC_C005141,True,True
MLCC_C005143,True,True
MLCC_C005144,True,True
MLCC_C005146,True,True
MLCC_C005148,True,True
MLCC_C005149,True,True
MLCC_C005150,True,True
MLCC_C005151,True,True
MLCC_C005152,True,True
MLCC_C005155,True,True
MLCC_C005157,True,True
MLCC_C005158,True,True
MLCC_C005160,True,True
MLCC_C005162,True,True
MLCC_C005163,True,True
MLCC_C005164,True,True
MLCC_C005165,True,True
MLCC_C005166,True,True
MLCC_C005167,True,True
MLCC_C005169,True,True
MLCC_C005171,True,True
MLCC_C005172,True,True
MLCC_C005173,True,True
MLCC_C005175,True,True
MLCC_C005177,True,True
MLCC_C005178,True,True
MLCC_C005179,True,True
MLCC_C005180,True,True
MLCC_C005182,True,True
MLCC_C005184,True,True
MLCC_C005186,True,True
MLCC_C005188,True,True
MLCC_C005190,True,True
MLCC_C005192,True,True
MLCC_C005193,True,True
MLCC_C005194,True,True
MLCC_C005196,True,True
MLCC_C005197,True,True
MLCC_C005198,True,True
MLCC_C005199,True,True
MLCC_C005201,True,True
MLCC_C005202,True,True
MLCC_C005205,True,True
MLCC_C005206,True,True
MLCC_C005207,True,True
MLCC_C005208,True,True
MLCC_C005211,True,True
MLCC_C005214,True,True
MLCC_C005215,True,True
MLCC_C005217,True,True
MLCC_C005221,True,True
MLCC_C005222,True,True
MLCC_C005224,True,True
MLCC_C005225,True,True
MLCC_C005226,True,True
MLCC_C005227,True,True
MLCC_C005230,True,True
MLCC_C005231,True,True
MLCC_C005233,True,True
MLCC_C005234,True,True
MLCC_C005235,True,True
MLCC_C005236,True,True
MLCC_C005237,True,True
MLCC_C005238,True,True
MLCC_C005240,True,True
MLCC_C005242,True,True
MLCC_C005245,True,True
MLCC_C005246,True,True
MLCC_C005247,True,True
MLCC_C005248,True,True
MLCC_C005249,True,True
MLCC_C005250,True,True
MLCC_C005251,True,True
MLCC_C005252,True,True
MLCC_C005254,True,True
MLCC_C005255,True,True
MLCC_C005256,True,True
MLCC_C005262,True,True
MLCC_C005263,True,True
MLCC_C005264,True,True
MLCC_C005265,True,True
MLCC_C005267,True,True
MLCC_C005268,True,True
MLCC_C005269,True,True
MLCC_C005270,True,True
MLCC_C005271,True,True
MLCC_C005273,True,True
MLCC_C005274,True,True
MLCC_C005275,True,True
MLCC_C005277,True,True
MLCC_C005278,True,True
MLCC_C005279,True,True
MLCC_C005281,True,True
MLCC_C005283,True,True
MLCC_C005284,True,True
MLCC_C005285,True,True
MLCC_C005286,True,True
MLCC_C005287,True,True
MLCC_C005289,True,True
MLCC_C005293,True,True
MLCC_C005296,True,True
MLCC_C005297,True,True
MLCC_C005299,True,True
MLCC_C005304,True,True
MLCC_C005307,True,True
MLCC_C005309,True,True
MLCC_C005310,True,True
MLCC_C005311,True,True
MLCC_C005312,True,True
MLCC_C005314,True,True
MLCC_C005319,True,True
MLCC_C005320,True,True
MLCC_C005321,True,True
MLCC_C005322,True,True
MLCC_C005323,True,True
MLCC_C005325,True,True
MLCC_C005326,True,True
MLCC_C005328,True,True
MLCC_C005329,True,True
MLCC_C005331,True,True
MLCC_C005334,True,True
MLCC_C005336,True,True
MLCC_C005337,True,True
MLCC_C005340,True,True
MLCC_C005342,True,True
MLCC_C005344,True,True
MLCC_C005345,True,True
MLCC_C005348,True,True
MLCC_C005349,True,True
MLCC_C005353,True,True
MLCC_C005355,True,True
MLCC_C005356,True,True
MLCC_C005357,True,True
MLCC_C005358,True,True
MLCC_C005359,True,True
MLCC_C005361,True,True
MLCC_C005363,True,True
MLCC_C005364,True,True
MLCC_C005365,True,True
MLCC_C005367,True,True
MLCC_C005370,True,True
MLCC_C005371,True,True
MLCC_C005373,True,True
MLCC_C005374,True,True
MLCC_C005375,True,True
MLCC_C005376,True,True
MLCC_C005378,True,True
MLCC_C005381,True,True
MLCC_C005382,True,True
MLCC_C005383,True,True
MLCC_C005384,True,True
MLCC_C005391,True,True
MLCC_C005392,True,True
MLCC_C005393,True,True
MLCC_C005394,True,True
MLCC_C005396,True,True
MLCC_C005398,True,True
MLCC_C005399,True,True
MLCC_C005403,True,True
MLCC_C005404,True,True
