component_id,batch_id,component_family,profile_id,leakage_0h_ua,leakage_24h_ua,upper_limit_ua,change_0h_to_24h_ua,percent_change,slope_ua_per_hour,fraction_of_limit,batch_median_24h_ua,batch_mad_24h_ua,robust_z_score,status
MLCC_C006187,MLCC_B016,MLCC_X7R,SIM_X7R_4U7_16V,0.135365223078,0.116978676269,1.3,-0.018386546808999996,-13.582917673326863,-0.0007661061170416665,0.08998359713,0.1543373469585,0.03555580086850001,-0.7087007679355019,NORMAL
MLCC_C006189,MLCC_B044,MLCC_X7R,SIM_X7R_10N_50V,0.0131250132779,0.0132689859201,0.12,0.00014397264220000067,1.0969333070498521,5.998860091666694e-06,0.1105748826675,0.01481562523765,0.0036197331119499996,-0.28820031406279123,NORMAL
MLCC_C006191,MLCC_B024,MLCC_X7R,SIM_X7R_100N_50V,0.0480104681126,0.0479865392258,0.25,-2.3928886800000937e-05,-0.04984097789648707,-9.970369500000391e-07,0.1919461569032,0.04202112230645,0.008759415129499997,0.4593541523737845,NORMAL
MLCC_C006195,MLCC_B049,MLCC_X7R,SIM_X7R_100N_50V,0.0391843579361,0.0376529471863,0.25,-0.0015314107497999968,-3.9082195816436474,-6.380878124166653e-05,0.1506117887452,0.03567628648925,0.0073420761408,0.1815913666096837,NORMAL
MLCC_C006196,MLCC_B005,MLCC_X7R,SIM_X7R_1U_25V,0.097560851095,0.0935155107405,0.7,-0.004045340354499993,-4.146479155415361,-0.00016855584810416638,0.13359358677214286,0.0715273741292,0.01567584689875,0.9461050646969817,NORMAL
MLCC_C006200,MLCC_B058,MLCC_X7R,SIM_X7R_4U7_16V,0.117757881711,0.122861843691,1.3,0.005103961980000002,4.334284810358668,0.0002126650825000001,0.09450911053153846,0.136145818325,0.027786951637999997,-0.3224549784143903,NORMAL
MLCC_C006201,MLCC_B012,MLCC_X7R,SIM_X7R_4U7_16V,0.143610640985,0.140042254839,1.3,-0.0035683861459999966,-2.484764444699269,-0.0001486827560833332,0.10772481141461539,0.14186568714449999,0.027679009978000005,-0.044434576635410436,NORMAL
MLCC_C006202,MLCC_B045,MLCC_X7R,SIM_X7R_100N_50V,0.0327182477989,0.0291384862941,0.25,-0.003579761504800001,-10.94117731121394,-0.0001491567293666667,0.1165539451764,0.02729886804915,0.0057424937309,0.21607729400591,NORMAL
MLCC_C006203,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.133661238678,0.121904845294,1.3,-0.011756393384000002,-8.795663948859579,-0.0004898497243333334,0.09377295791846153,0.1381823265635,0.028477038541000005,-0.38554434304924023,NORMAL
MLCC_C006204,MLCC_B044,MLCC_X7R,SIM_X7R_10N_50V,0.0149670476547,0.0209038204676,0.12,0.005936772812900001,39.665623774744354,0.0002473655338708334,0.1741985038966667,0.01481562523765,0.0036197331119499996,1.134472502694834,NORMAL
MLCC_C006205,MLCC_B028,MLCC_X7R,SIM_X7R_4U7_16V,0.235655594357,0.198233616128,1.3,-0.03742197822900001,-15.879944769021101,-0.0015592490928750004,0.15248739702153846,0.1605751114265,0.028656336919999997,0.8863889858662981,NORMAL
MLCC_C006206,MLCC_B042,MLCC_X7R,SIM_X7R_4U7_16V,0.138088995687,0.155983772788,1.3,0.017894777100999987,12.958872654531618,0.0007456157125416661,0.11998751752923076,0.1529382194205,0.03819008107450001,0.053789509961275496,NORMAL
MLCC_C006208,MLCC_B054,MLCC_X7R,SIM_X7R_1U_25V,0.901073257875,0.867725239407,0.7,-0.03334801846800006,-3.7009220034611454,-0.0013895007695000027,1.2396074848671428,0.0756389373408,0.016975594889599998,31.472370436394225,ABOVE LIMIT
MLCC_C006211,MLCC_B043,MLCC_X7R,SIM_X7R_100N_50V,0.024201910308,0.0217485778692,0.25,-0.0024533324388000023,-10.1369371573493,-0.0001022221849500001,0.0869943114768,0.0275877434985,0.006377271211299999,-0.6175865956561677,NORMAL
MLCC_C006214,MLCC_B036,MLCC_X7R,SIM_X7R_4U7_16V,0.187024587296,0.162589524427,1.3,-0.02443506286899999,-13.065160694795233,-0.0010181276195416662,0.12506886494384614,0.1396737721935,0.027239059679999997,0.5674452445524271,NORMAL
MLCC_C006216,MLCC_B054,MLCC_X7R,SIM_X7R_1U_25V,0.062331352166,0.0590929274883,0.7,-0.003238424677699997,-5.1954988383301375,-0.00013493436157083322,0.08441846784042858,0.0756389373408,0.016975594889599998,-0.6574310778556889,NORMAL
MLCC_C006217,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.184430657263,0.157630015673,1.3,-0.026800641590000007,-14.531554562418556,-0.0011166933995833336,0.12125385821,0.1381823265635,0.028477038541000005,0.46063309165634614,NORMAL
MLCC_C006218,MLCC_B045,MLCC_X7R,SIM_X7R_100N_50V,0.0241756367254,0.0260683555425,0.25,0.0018927188171000003,7.829033992355725,7.886328404583334e-05,0.10427342217,0.02729886804915,0.0057424937309,-0.14453314616076118,NORMAL
MLCC_C006219,MLCC_B058,MLCC_X7R,SIM_X7R_4U7_16V,0.163878343443,0.143797532841,1.3,-0.02008081060200001,-12.25348644617249,-0.0008367004417500004,0.11061348680076923,0.136145818325,0.027786951637999997,0.18573759037259668,NORMAL
MLCC_C006220,MLCC_B047,MLCC_X7R,SIM_X7R_4U7_16V,0.123589567054,0.390189507675,1.3,0.266599940621,215.71395302688816,0.011108330859208334,0.3001457751346154,0.1625326438115,0.03405384129850002,4.509169856344354,CHECK / MONITOR
MLCC_C006222,MLCC_B014,MLCC_X7R,SIM_X7R_10N_50V,0.0173034506336,0.0142380599688,0.12,-0.003065390664800001,-17.71548767762886,-0.00012772461103333337,0.11865049974,0.0119703345413,0.0024391195746399997,0.6271036552500739,NORMAL
MLCC_C006223,MLCC_B045,MLCC_X7R,SIM_X7R_100N_50V,0.0249410102235,0.0233243084777,0.25,-0.0016167017457999998,-6.482102093349475,-6.736257274166666e-05,0.0932972339108,0.02729886804915,0.0057424937309,-0.4668425524816145,NORMAL
MLCC_C006224,MLCC_B016,MLCC_X7R,SIM_X7R_4U7_16V,0.138968223047,0.134409898616,1.3,-0.004558324430999988,-3.280119966316567,-0.0001899301846249995,0.10339222970461538,0.1543373469585,0.03555580086850001,-0.3780273142131387,NORMAL
MLCC_C006225,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.171114438532,0.20139301542,1.3,0.03027857688799998,17.694928112298133,0.0012616073703333325,0.15491770416923076,0.1381823265635,0.028477038541000005,1.4971925389054888,NORMAL
MLCC_C006226,MLCC_B049,MLCC_X7R,SIM_X7R_100N_50V,0.0659393429564,0.0567399768562,0.25,-0.009199366100200002,-13.951255332166031,-0.00038330692084166673,0.2269599074248,0.03567628648925,0.0073420761408,1.9350737965732554,NORMAL
MLCC_C006227,MLCC_B033,MLCC_X7R,SIM_X7R_100N_50V,0.0343133217463,0.0308446383427,0.25,-0.003468683403600001,-10.108853433795078,-0.00014452847515000004,0.1233785533708,0.028120141500099997,0.006534348991999998,0.281232778136516,NORMAL
MLCC_C006228,MLCC_B012,MLCC_X7R,SIM_X7R_4U7_16V,0.102225827265,0.0841361153692,1.3,-0.018089711895799998,-17.695833215324384,-0.0007537379956583332,0.06472008874553846,0.14186568714449999,0.027679009978000005,-1.4067915071163761,NORMAL
MLCC_C006229,MLCC_B036,MLCC_X7R,SIM_X7R_4U7_16V,0.124792144989,0.109055213551,1.3,-0.015736931438000007,-12.610514419306732,-0.0006557054765833336,0.08388862580846153,0.1396737721935,0.027239059679999997,-0.7581839478669644,NORMAL
MLCC_C006231,MLCC_B025,MLCC_X7R,SIM_X7R_4U7_16V,0.10450944629,0.0826993354265,1.3,-0.0218101108635,-20.86903302786602,-0.0009087546193125,0.063614873405,0.135477059027,0.025132582055000005,-1.416431248115833,NORMAL
MLCC_C006232,MLCC_B045,MLCC_X7R,SIM_X7R_100N_50V,0.0253244893682,0.0234042301634,0.25,-0.0019202592048000004,-7.582617666562993,-8.001080020000001e-05,0.0936169206536,0.02729886804915,0.0057424937309,-0.457455136572986,NORMAL
MLCC_C006233,MLCC_B012,MLCC_X7R,SIM_X7R_4U7_16V,0.246973198611,0.22284306382,1.3,-0.024130134791000013,-9.770345497693722,-0.0010054222829583338,0.1714177414,0.14186568714449999,0.027679009978000005,1.9733090385471714,NORMAL
MLCC_C006235,MLCC_B049,MLCC_X7R,SIM_X7R_100N_50V,0.0684649532743,0.362354301493,0.25,0.29388934821870005,429.2551651079833,0.012245389509112503,1.449417205972,0.03567628648925,0.0073420761408,30.011173528366662,ABOVE LIMIT
MLCC_C006236,MLCC_B037,MLCC_X7R,SIM_X7R_100N_50V,0.0223673803355,0.0233121657061,0.25,0.0009447853706000021,4.223942886599476,3.9366057108333425e-05,0.0932486628244,0.02889430048785,0.00613676792475,-0.6135395629196391,NORMAL
MLCC_C006237,MLCC_B028,MLCC_X7R,SIM_X7R_4U7_16V,0.136876519847,0.131974923884,1.3,-0.004901595962999994,-3.581034912692825,-0.00020423316512499975,0.10151917221846155,0.1605751114265,0.028656336919999997,-0.6731783811472664,NORMAL
MLCC_C006240,MLCC_B007,MLCC_X7R,SIM_X7R_100N_50V,0.0238579622491,0.0456086520299,0.25,0.021750689780799998,91.16742475196307,0.0009062787408666666,0.1824346081196,0.03296356439775,0.007822666222449998,1.0903074943179567,NORMAL
MLCC_C006241,MLCC_B014,MLCC_X7R,SIM_X7R_10N_50V,0.0164201704973,0.0145973067995,0.12,-0.001822863697800001,-11.101368881034078,-7.595265407500005e-05,0.12164422332916668,0.0119703345413,0.0024391195746399997,0.7264476930850843,NORMAL
MLCC_C006243,MLCC_B043,MLCC_X7R,SIM_X7R_100N_50V,0.0247747701302,0.0220090965681,0.25,-0.0027656735621000017,-11.163266288911778,-0.0001152363984208334,0.0880363862724,0.0275877434985,0.006377271211299999,-0.5900325123208549,NORMAL
MLCC_C006245,MLCC_B007,MLCC_X7R,SIM_X7R_100N_50V,0.0505385828936,0.0442599444846,0.25,-0.006278638408999997,-12.423455604638843,-0.0002616099337083332,0.1770397779384,0.03296356439775,0.007822666222449998,0.9740168060237122,NORMAL
MLCC_C006248,MLCC_B053,MLCC_X7R,SIM_X7R_1U_25V,0.0913467939045,0.0900187175594,0.7,-0.0013280763451000016,-1.4538839168109838,-5.5336514379166736e-05,0.128598167942,0.08416531344455,0.018321952174200004,0.21548583021769135,NORMAL
MLCC_C006251,MLCC_B039,MLCC_X7R,SIM_X7R_10N_50V,0.0145581629301,0.0106347858557,0.12,-0.0039233770744000005,-26.949671419655218,-0.00016347404476666668,0.08862321546416667,0.01393305374625,0.0027950336965499997,-0.7959409201119728,NORMAL
MLCC_C006252,MLCC_B015,MLCC_X7R,SIM_X7R_10N_50V,0.0226372883177,0.0221194048244,0.12,-0.0005178834933000018,-2.2877452724541696,-2.1578478887500075e-05,0.18432837353666667,0.01512571521445,0.0027911240115500013,1.6900874423317493,NORMAL
MLCC_C006253,MLCC_B007,MLCC_X7R,SIM_X7R_100N_50V,0.0503906753906,0.0504486971176,0.25,5.8021727000000245e-05,0.11514377719736568,2.4175719583333435e-06,0.2017947884704,0.03296356439775,0.007822666222449998,1.507634569105407,NORMAL
MLCC_C006256,MLCC_B049,MLCC_X7R,SIM_X7R_100N_50V,0.0352020272937,0.0313063927785,0.25,-0.0038956345151999958,-11.066506149483004,-0.00016231810479999981,0.125225571114,0.03567628648925,0.0073420761408,-0.4014522937894394,NORMAL
MLCC_C006257,MLCC_B011,MLCC_X7R,SIM_X7R_10N_50V,0.0102399717514,0.00890851724276,0.12,-0.0013314545086399992,-13.002521305373365,-5.54772711933333e-05,0.07423764368966668,0.0133592254764,0.002688526763,-1.1165976641572972,NORMAL
MLCC_C006258,MLCC_B033,MLCC_X7R,SIM_X7R_100N_50V,0.0172373583845,0.0158269994239,0.25,-0.0014103589605999993,-8.181990123661917,-5.876495669166664e-05,0.0633079976956,0.028120141500099997,0.006534348991999998,-1.2689442116649192,NORMAL
MLCC_C006262,MLCC_B013,MLCC_X7R,SIM_X7R_1U_25V,0.0690630622322,0.0608782557404,0.7,-0.008184806491800006,-11.851207037825088,-0.0003410336038250003,0.086968936772,0.08384061526360001,0.019869374149700005,-0.7794966958550253,NORMAL
MLCC_C006263,MLCC_B058,MLCC_X7R,SIM_X7R_4U7_16V,0.171755709473,0.162544152209,1.3,-0.009211557263999998,-5.363173831172148,-0.0003838148859999999,0.1250339632376923,0.136145818325,0.027786951637999997,0.6407927158302562,NORMAL
MLCC_C006264,MLCC_B014,MLCC_X7R,SIM_X7R_10N_50V,0.0193428534578,0.0205484287061,0.12,0.001205575248299999,6.232664952615102,5.023230201249996e-05,0.17123690588416665,0.0119703345413,0.0024391195746399997,2.3721364767496356,NORMAL
MLCC_C006265,MLCC_B051,MLCC_X7R,SIM_X7R_1U_25V,0.0956546987698,0.0899163339826,0.7,-0.005738364787199995,-5.999041198184931,-0.00023909853279999982,0.12845190568942857,0.0796597773879,0.017875505502400007,0.38701268740043826,NORMAL
MLCC_C006266,MLCC_B054,MLCC_X7R,SIM_X7R_1U_25V,0.10926464656,0.105651512505,0.7,-0.0036131340549999946,-3.306773205014607,-0.00015054725229166643,0.15093073215000002,0.0756389373408,0.016975594889599998,1.1925050096862853,NORMAL
MLCC_C006268,MLCC_B022,MLCC_X7R,SIM_X7R_1U_25V,0.117640731489,0.103340622008,0.7,-0.014300109481000009,-12.155746823401161,-0.0005958378950416671,0.14762946001142857,0.0832975546897,0.0182432132111,0.7410453821790419,NORMAL
MLCC_C006269,MLCC_B047,MLCC_X7R,SIM_X7R_4U7_16V,0.101035156152,0.0861469963588,1.3,-0.014888159793200004,-14.735623084307264,-0.0006203399913833335,0.066266920276,0.1625326438115,0.03405384129850002,-1.5129605719139703,NORMAL
MLCC_C006271,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0261406041429,0.024777619065,0.12,-0.0013629850778999995,-5.214053471943942,-5.679104491249998e-05,0.206480158875,0.0145794822827,0.0031970611589,2.151551977825803,NORMAL
MLCC_C006272,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0131174011752,0.0133426591586,0.12,0.00022525798339999986,1.7172455152616415,9.385749308333328e-06,0.11118882632166667,0.0145794822827,0.0031970611589,-0.2609387671183879,NORMAL
MLCC_C006273,MLCC_B043,MLCC_X7R,SIM_X7R_100N_50V,0.0261940546196,0.0222947613292,0.25,-0.0038992932904000008,-14.886176832976098,-0.0001624705537666667,0.0891790453168,0.0275877434985,0.006377271211299999,-0.5598188245259034,NORMAL
MLCC_C006278,MLCC_B033,MLCC_X7R,SIM_X7R_100N_50V,0.0371929764908,0.0303043410001,0.25,-0.006888635490700002,-18.52133424278093,-0.00028702647877916677,0.1212173640004,0.028120141500099997,0.006534348991999998,0.22546126087750917,NORMAL
MLCC_C006279,MLCC_B008,MLCC_X7R,SIM_X7R_1U_25V,0.0551772602663,0.0471213305243,0.7,-0.008055929742,-14.600090151486246,-0.00033566373924999996,0.06731618646328572,0.08670857032165,0.017930260003350004,-1.4891916368376015,NORMAL
MLCC_C006283,MLCC_B037,MLCC_X7R,SIM_X7R_100N_50V,0.0319388833878,0.0286123048792,0.25,-0.0033265785086000026,-10.415450246675459,-0.00013860743785833345,0.1144492195168,0.02889430048785,0.00613676792475,-0.030994497489030437,NORMAL
MLCC_C006284,MLCC_B054,MLCC_X7R,SIM_X7R_1U_25V,0.071003524438,0.0661448802808,0.7,-0.004858644157199998,-6.842821107341718,-0.00020244350654999993,0.09449268611542858,0.0756389373408,0.016975594889599998,-0.3772322283028337,NORMAL
MLCC_C006286,MLCC_B005,MLCC_X7R,SIM_X7R_1U_25V,0.0643315419165,0.0579710995105,0.7,-0.006360442406000005,-9.8869733516657,-0.0002650184335833336,0.08281585644357144,0.0715273741292,0.01567584689875,-0.5832990899548958,NORMAL
MLCC_C006288,MLCC_B054,MLCC_X7R,SIM_X7R_1U_25V,0.0878782328002,0.0783244194167,0.7,-0.009553813383500004,-10.87164941655297,-0.0003980755576458335,0.11189202773814287,0.0756389373408,0.016975594889599998,0.10670363377393427,NORMAL
MLCC_C006289,MLCC_B010,MLCC_X7R,SIM_X7R_1U_25V,0.0604350858532,0.0541505694055,0.7,-0.006284516447700006,-10.398787987106408,-0.00026185485198750025,0.07735795629357142,0.0792056053378,0.017758313373500003,-0.9516456535537298,NORMAL
MLCC_C006290,MLCC_B039,MLCC_X7R,SIM_X7R_10N_50V,0.0154281991218,0.0141122953117,0.12,-0.0013159038101000012,-8.529211994941347,-5.482932542083338e-05,0.11760246093083333,0.01393305374625,0.0027950336965499997,0.04325473286610228,NORMAL
MLCC_C006291,MLCC_B058,MLCC_X7R,SIM_X7R_4U7_16V,0.123361782818,0.100082390403,1.3,-0.023279392415000003,-18.87083007656019,-0.0009699746839583334,0.07698645415615385,0.136145818325,0.027786951637999997,-0.8754030470950863,NORMAL
MLCC_C006292,MLCC_B025,MLCC_X7R,SIM_X7R_4U7_16V,0.168124908168,0.176533028235,1.3,0.008408120067000008,5.001115039181544,0.00035033833612500034,0.13579463710384615,0.135477059027,0.025132582055000005,1.1018466455294738,NORMAL
MLCC_C006294,MLCC_B054,MLCC_X7R,SIM_X7R_1U_25V,0.0816112166609,0.0729108745933,0.7,-0.008700342067599995,-10.660718493819902,-0.00036251425281666645,0.10415839227614287,0.0756389373408,0.016975594889599998,-0.10839551339176105,NORMAL
MLCC_C006295,MLCC_B053,MLCC_X7R,SIM_X7R_1U_25V,0.0936851685768,0.0970495097241,0.7,0.0033643411472999984,3.591113938746903,0.00014018088113749994,0.13864215674871427,0.08416531344455,0.018321952174200004,0.4743157447378242,NORMAL
MLCC_C006296,MLCC_B046,MLCC_X7R,SIM_X7R_10N_50V,0.0139958063289,0.0123180992775,0.12,-0.001677707051400001,-11.987212540485764,-6.990446047500005e-05,0.1026508273125,0.0167051187157,0.0036520525787499996,-0.8102415141237378,NORMAL
MLCC_C006298,MLCC_B009,MLCC_X7R,SIM_X7R_10N_50V,0.0140010465718,0.0286375652765,0.12,0.014636518704700001,104.53874736892831,0.0006098549460291667,0.23864637730416668,0.0145794822827,0.0031970611589,2.965904156359835,NORMAL
MLCC_C006299,MLCC_B028,MLCC_X7R,SIM_X7R_4U7_16V,0.167013773475,0.161590814871,1.3,-0.005422958603999994,-3.247012800900369,-0.00022595660849999977,0.12430062682384614,0.1605751114265,0.028656336919999997,0.023907171919000783,NORMAL
MLCC_C006301,MLCC_B042,MLCC_X7R,SIM_X7R_4U7_16V,0.201853804294,0.165726235787,1.3,-0.036127568506999996,-17.89788834218859,-0.0015053153544583333,0.12748171983615383,0.1529382194205,0.03819008107450001,0.2258575210243165,NORMAL
MLCC_C006302,MLCC_B053,MLCC_X7R,SIM_X7R_1U_25V,0.123902078383,0.133220631273,0.7,0.009318552889999984,7.520901191983989,0.0003882730370833327,0.19031518753285714,0.08416531344455,0.018321952174200004,1.8059108309365641,NORMAL
MLCC_C006303,MLCC_B036,MLCC_X7R,SIM_X7R_4U7_16V,0.113162819819,0.103847991623,1.3,-0.009314828196000005,-8.231350377181082,-0.0003881178415000002,0.07988307047923077,0.1396737721935,0.027239059679999997,-0.8871264015234996,NORMAL
MLCC_C006304,MLCC_B047,MLCC_X7R,SIM_X7R_4U7_16V,0.115345227714,0.109310527012,1.3,-0.006034700702000004,-5.231859888441265,-0.00025144586258333347,0.08408502077846154,0.1625326438115,0.03405384129850002,-1.0541635366945807,NORMAL
MLCC_C006306,MLCC_B053,MLCC_X7R,SIM_X7R_1U_25V,0.0452888399297,0.0422328403597,0.7,-0.0030559995700000023,-6.747798298087794,-0.00012733331541666675,0.060332629085285715,0.08416531344455,0.018321952174200004,-1.5436921146185818,NORMAL
MLCC_C006307,MLCC_B054,MLCC_X7R,SIM_X7R_1U_25V,0.133672360674,0.134133673104,0.7,0.00046131242999999933,0.3451068176502452,1.9221351249999973e-05,0.19161953300571433,0.0756389373408,0.016975594889599998,2.3242012741744977,NORMAL
MLCC_C006308,MLCC_B054,MLCC_X7R,SIM_X7R_1U_25V,0.091773549303,0.0791233895812,0.7,-0.012650159721800003,-13.784102083743296,-0.0005270899884083335,0.11303341368742857,0.0756389373408,0.016975594889599998,0.1384495242396288,NORMAL
MLCC_C006309,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.185671651791,0.166827895694,1.3,-0.01884375609700001,-10.14896776930242,-0.000785156504041667,0.12832915053384614,0.1381823265635,0.028477038541000005,0.6784917733177939,NORMAL
MLCC_C006311,MLCC_B039,MLCC_X7R,SIM_X7R_10N_50V,0.0104989431304,0.0101297218734,0.12,-0.0003692212570000006,-3.5167468993227473,-1.5384219041666692e-05,0.084414348945,0.01393305374625,0.0027950336965499997,-0.917823406352423,NORMAL
MLCC_C006312,MLCC_B003,MLCC_X7R,SIM_X7R_1U_25V,0.0814897306631,0.0734619173885,0.7,-0.008027813274600004,-9.851318944455832,-0.00033449221977500016,0.10494559626928572,0.0877505684663,0.018693522448400002,-0.5155633550915388,NORMAL
MLCC_C006315,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.0816857380123,0.0913930767698,1.3,0.009707338757500003,11.883762078562969,0.0004044724482291668,0.070302366746,0.1381823265635,0.028477038541000005,-1.1082384476325675,NORMAL
MLCC_C006319,MLCC_B049,MLCC_X7R,SIM_X7R_100N_50V,0.0517643693,0.0510879185449,0.25,-0.0006764507550999985,-1.306788364752661,-2.8185448129166603e-05,0.2043516741796,0.03567628648925,0.0073420761408,1.4158319284881808,NORMAL
MLCC_C006320,MLCC_B042,MLCC_X7R,SIM_X7R_4U7_16V,0.124508182843,0.108858590439,1.3,-0.015649592404000004,-12.569127624112491,-0.0006520663501666668,0.08373737726076923,0.1529382194205,0.03819008107450001,-0.7785191576321107,NORMAL
MLCC_C006321,MLCC_B022,MLCC_X7R,SIM_X7R_1U_25V,0.126349729212,0.10832343025,0.7,-0.01802629896199999,-14.266986620726332,-0.0007510957900833329,0.15474775750000003,0.0832975546897,0.0182432132111,0.9252730245542392,NORMAL
MLCC_C006323,MLCC_B053,MLCC_X7R,SIM_X7R_1U_25V,0.0529003881416,0.0531690375061,0.7,0.00026864936449999544,0.5078400630651214,1.1193723520833143e-05,0.07595576786585714,0.08416531344455,0.018321952174200004,-1.1410895477570688,NORMAL
MLCC_C006324,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.113556939129,0.119144070111,1.3,0.005587130982000005,4.92011410738454,0.0002327971242500002,0.09164928470076923,0.1381823265635,0.028477038541000005,-0.45093537232542236,NORMAL
MLCC_C006325,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.0805390326723,0.07750851976,1.3,-0.0030305129122999985,-3.7627878206963996,-0.00012627137134583327,0.05962193827692308,0.1381823265635,0.028477038541000005,-1.437104586210376,NORMAL
MLCC_C006326,MLCC_B054,MLCC_X7R,SIM_X7R_1U_25V,0.0819250043241,0.0617176409774,0.7,-0.020207363346700008,-24.66568480943684,-0.000841973472779167,0.08816805853914286,0.0756389373408,0.016975594889599998,-0.5531419934429503,NORMAL
MLCC_C006328,MLCC_B044,MLCC_X7R,SIM_X7R_10N_50V,0.0105378524699,0.00971632360567,0.12,-0.0008215288642300003,-7.7959799359175905,-3.423036934291668e-05,0.08096936338058333,0.01481562523765,0.0036197331119499996,-0.9502023614436081,NORMAL
MLCC_C006329,MLCC_B033,MLCC_X7R,SIM_X7R_100N_50V,0.0278634540358,0.0260961374352,0.25,-0.0017673166006000017,-6.342776449500079,-7.363819169166673e-05,0.1043845497408,0.028120141500099997,0.006534348991999998,-0.20892528749940525,NORMAL
MLCC_C006330,MLCC_B037,MLCC_X7R,SIM_X7R_100N_50V,0.0379785820901,0.0360341707463,0.25,-0.0019444113438000024,-5.119757602290419,-8.10171393250001e-05,0.1441366829852,0.02889430048785,0.00613676792475,0.7847522585792929,NORMAL
MLCC_C006331,MLCC_B051,MLCC_X7R,SIM_X7R_1U_25V,0.111949801824,0.0996262940373,0.7,-0.012323507786699994,-11.008065745461694,-0.0005134794911124998,0.14232327719614288,0.0796597773879,0.017875505502400007,0.7534005389784434,NORMAL
MLCC_C006333,MLCC_B054,MLCC_X7R,SIM_X7R_1U_25V,0.0914462233091,0.0808687460744,0.7,-0.010577477234699997,-11.566882537014965,-0.0004407282181124999,0.11552678010628573,0.0756389373408,0.016975594889599998,0.20779866707200395,NORMAL
MLCC_C006335,MLCC_B015,MLCC_X7R,SIM_X7R_10N_50V,0.0162262888694,0.0140896167576,0.12,-0.002136672111799999,-13.167965447905939,-8.902800465833329e-05,0.11741347298,0.01512571521445,0.0027911240115500013,-0.2503824288184289,NORMAL
MLCC_C006337,MLCC_B014,MLCC_X7R,SIM_X7R_10N_50V,0.0108526356174,0.0107660484609,0.12,-8.658715649999954e-05,-0.7978445011198441,-3.607798187499981e-06,0.08971707050750001,0.0119703345413,0.0024391195746399997,-0.3330262975523409,NORMAL
MLCC_C006338,MLCC_B005,MLCC_X7R,SIM_X7R_1U_25V,0.155518546182,0.140534058461,0.7,-0.014984487721,-9.635177339855002,-0.0006243536550416667,0.20076294065857145,0.0715273741292,0.01567584689875,2.9692181151316692,NORMAL
MLCC_C006339,MLCC_B007,MLCC_X7R,SIM_X7R_100N_50V,0.0479930266576,0.042364678851,0.25,-0.005628347806600001,-11.727428334025932,-0.0002345144919416667,0.169458715404,0.03296356439775,0.007822666222449998,0.8105998029826662,NORMAL
MLCC_C006340,MLCC_B058,MLCC_X7R,SIM_X7R_4U7_16V,0.294815949918,0.274519778297,1.3,-0.020296171621000003,-6.884353314888552,-0.0008456738175416668,0.21116906022846152,0.136145818325,0.027786951637999997,3.358887193421976,NORMAL
MLCC_C006342,MLCC_B012,MLCC_X7R,SIM_X7R_4U7_16V,0.1526421508,0.150412638485,1.3,-0.0022295123149999874,-1.4606137972474034,-9.289634645833281e-05,0.11570202960384615,0.14186568714449999,0.027679009978000005,0.20827763289761328,NORMAL
MLCC_C006346,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.100700934316,0.0994838185103,1.3,-0.0012171158056999976,-1.2086440051099054,-5.071315857083323e-05,0.0765260142386923,0.1381823265635,0.028477038541000005,-0.9166031658910971,NORMAL
MLCC_C006347,MLCC_B012,MLCC_X7R,SIM_X7R_4U7_16V,0.153373284487,0.172728428545,1.3,0.019355144058000012,12.619631980066623,0.0008064643357500005,0.13286802195769232,0.14186568714449999,0.027679009978000005,0.7520832244788774,NORMAL
MLCC_C006348,MLCC_B045,MLCC_X7R,SIM_X7R_100N_50V,0.0370442841567,0.0329497852309,0.25,-0.004094498925799994,-11.052984337556552,-0.0001706041219083331,0.1317991409236,0.02729886804915,0.0057424937309,0.6637436308516452,NORMAL
MLCC_C006351,MLCC_B046,MLCC_X7R,SIM_X7R_10N_50V,0.0197735606835,0.0180067892405,0.12,-0.0017667714429999981,-8.935019196994078,-7.361547679166659e-05,0.15005657700416666,0.0167051187157,0.0036520525787499996,0.2404063879272264,NORMAL
MLCC_C006352,MLCC_B057,MLCC_X7R,SIM_X7R_4U7_16V,0.187034197139,0.183561723608,1.3,-0.0034724735309999977,-1.8565981965422755,-0.0001446863971249999,0.14120132585230769,0.1381823265635,0.028477038541000005,1.0748450286516484,NORMAL
MLCC_C006354,MLCC_B010,MLCC_X7R,SIM_X7R_1U_25V,0.074797122229,0.0611478930691,0.7,-0.013649229159899995,-18.248334632596304,-0.0005687178816624998,0.08735413295585714,0.0792056053378,0.017758313373500003,-0.6858718319169741,NORMAL
MLCC_C006355,MLCC_B036,MLCC_X7R,SIM_X7R_4U7_16V,0.182505645905,0.172502929383,1.3,-0.010002716522000021,-5.4807710043155335,-0.0004167798550833342,0.13269456106384614,0.1396737721935,0.027239059679999997,0.8129233088239172,NORMAL
