component_id,batch_id,component_family,measurement_name,as_of_hour,last_observed_hour,n_observations,initial_value,current_value,delta,percent_change,slope,acceleration,variability,upper_limit,delta_fraction_of_limit,slope_fraction_per_hour,acceleration_fraction_per_hour2,variability_fraction_of_limit,limit_fraction,distance_to_upper_limit,distance_fraction_to_upper_limit,temperature_c,humidity_pct,test_condition,data_source,current_batch_robust_z,slope_batch_robust_z,robust_deviation_score,robust_anomaly_score,is_robust_anomaly,model_anomaly_score,is_model_anomaly,anomaly_score,is_anomaly,reason_codes,flag_fixed_limit,flag_robust_mad,flag_isolation_forest,flag_combined,scenario,is_defect,is_tester_fault,anomaly_onset_hour,first_exceedance_hour,is_true_anomaly,is_started_by_as_of,is_future_limit_failure,is_early_future_failure
B05-C030,B05,Digital IC,leakage_ua,24.0,24.0,4,13.285120880893906,13.956087781175576,0.6709669002816696,0.05050514077343666,0.02960465324340669,0.0037857316104736674,0.34005275313958183,50.0,0.013419338005633392,0.0005920930648681338,7.571463220947334e-05,0.006801055062791637,0.2791217556235115,36.043912218824424,0.7208782443764885,126.65659832584983,13.113124364501125,dynamic_burn_in,synthetic,1.3084196971186592,0.149436087079191,1.3084196971186592,0.10050913282343986,False,0.00020342697805520653,False,0.10050913282343986,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C031,B05,Digital IC,leakage_ua,24.0,24.0,4,12.225495915943252,13.099370920715963,0.8738750047727102,0.07147971835098248,0.028292626333120977,-0.004502291882879409,0.34632736573251505,50.0,0.017477500095454204,0.0005658525266624196,-9.004583765758817e-05,0.0069265473146503005,0.2619874184143193,36.90062907928404,0.7380125815856807,127.45137043917589,14.334496307002656,dynamic_burn_in,synthetic,0.7552069570446596,0.10601373867686101,0.7552069570446596,0.0603813940311849,False,2.4300240743279554e-05,False,0.0603813940311849,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C032,B05,Digital IC,leakage_ua,24.0,24.0,4,9.983787497191065,12.774508762092736,2.7907212649016717,0.27952530697261335,0.11843906621084113,0.0007591267282684878,1.0531027606948529,50.0,0.05581442529803343,0.0023687813242168226,1.5182534565369756e-05,0.021062055213897056,0.25549017524185474,37.225491237907264,0.7445098247581453,126.84592976472209,15.491572415117565,dynamic_burn_in,synthetic,0.5454318338821555,3.0894663560836553,3.0894663560836553,0.3987841702565892,False,0.20181322226037857,False,0.3987841702565892,False,['The rate of change is accelerating'],False,False,False,False,accelerating_drift,True,False,0.0,144.0,True,True,True,True
B05-C033,B05,Digital IC,leakage_ua,24.0,24.0,4,11.357482885917387,11.797693548886691,0.4402106629693048,0.03875952685917231,0.010988813517288946,-0.003475349210081117,0.2344737709699523,50.0,0.008804213259386096,0.00021977627034577892,-6.950698420162234e-05,0.004689475419399046,0.23595387097773382,38.20230645111331,0.7640461290222662,126.24014317405509,15.012330998961,dynamic_burn_in,synthetic,-0.08533271107354487,-0.46666673219407506,0.46666673219407506,0.04594250262005786,False,4.5536814827361605e-11,False,0.04594250262005786,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C034,B05,Digital IC,leakage_ua,24.0,24.0,4,10.391282935100582,10.427774789733853,0.03649185463327065,0.003511775674012809,-0.00129501791917435,-0.0035531003308207475,0.17475254206833787,50.0,0.000729837092665413,-2.5900358383487e-05,-7.106200661641495e-05,0.0034950508413667575,0.20855549579467705,39.57222521026615,0.791444504205323,127.05404279686802,16.87923624854579,dynamic_burn_in,synthetic,-0.9699382854556562,-0.8732077902836908,0.9699382854556562,0.07377742927009916,False,0.00017952796934677737,False,0.07377742927009916,False,[],False,False,False,False,sudden_step,True,False,120.0,,True,False,False,False
B05-C035,B05,Digital IC,leakage_ua,24.0,24.0,4,11.676827814796999,11.97397592641241,0.2971481116154102,0.02544767434515571,0.009170818832865801,-0.002134096540559738,0.13006692623196667,50.0,0.005942962232308204,0.00018341637665731603,-4.268193081119476e-05,0.002601338524639333,0.2394795185282482,38.02602407358759,0.7605204814717519,126.90801242112713,17.04478267907637,dynamic_burn_in,synthetic,0.028499129524809853,-0.5268343994589294,0.5268343994589294,0.04865299087437914,False,7.582560422162385e-10,False,0.04865299087437914,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C036,B05,Digital IC,leakage_ua,24.0,24.0,4,10.186857749748206,11.30756199058722,1.1207042408390127,0.11001471389611911,0.045900600626145156,-0.0006011657005245852,0.4082598092245422,50.0,0.022414084816780252,0.0009180120125229031,-1.2023314010491705e-05,0.008165196184490844,0.22615123981174437,38.69243800941278,0.7738487601882557,126.85397749189397,15.236532825077859,dynamic_burn_in,synthetic,-0.4018282008647984,0.6887606232239684,0.6887606232239684,0.05671983436979596,False,0.00016865275398914432,False,0.05671983436979596,False,[],False,False,False,False,intermittent,True,False,96.0,96.0,True,False,True,True
B05-C037,B05,Digital IC,leakage_ua,24.0,24.0,4,11.54154136845898,12.0074958946685,0.4659545262095204,0.04037194958057274,0.026770492024760523,0.0011125902121380535,0.36342706817602105,50.0,0.009319090524190408,0.0005354098404952105,2.225180424276107e-05,0.007268541363520421,0.24014991789337,37.9925041053315,0.75985008210663,127.26844288863347,16.143083391428082,dynamic_burn_in,synthetic,0.050144172761378066,0.05563775497209528,0.05563775497209528,0.030937434760918942,False,5.211412485172657e-10,False,0.030937434760918942,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C038,B05,Digital IC,leakage_ua,24.0,24.0,4,13.432377579054652,11.94458445994615,-1.4877931191085025,-0.11076171067648106,-0.05416018400092347,0.007502097192049411,0.5920055420684549,50.0,-0.02975586238217005,-0.0010832036800184693,0.00015004194384098823,0.011840110841369099,0.23889168919892298,38.05541554005385,0.761108310801077,126.84120090792418,15.795896578589787,dynamic_burn_in,synthetic,0.009520007659658753,-2.622813413425112,2.622813413425112,0.2937611263418146,False,0.20181322226037857,False,0.2937611263418146,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C039,B05,Digital IC,leakage_ua,24.0,24.0,4,10.564627539897423,11.003903500281764,0.43927596038434125,0.04157988142273934,0.012900941333372567,0.0012580559914199818,0.33571037456008657,50.0,0.008785519207686825,0.00025801882666745134,2.5161119828399636e-05,0.006714207491201731,0.22007807000563528,38.996096499718234,0.7799219299943647,127.29824535893772,13.776697682785477,dynamic_burn_in,synthetic,-0.5979113564811038,-0.4033836702622976,0.5979113564811038,0.05205041050059247,False,5.905303995456778e-10,False,0.05205041050059247,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C040,B05,Digital IC,leakage_ua,24.0,24.0,4,9.535039870427099,9.78792117063168,0.25288130020458155,0.026521263008966775,0.010289939315760492,-0.003136572312831555,0.23168191239731467,50.0,0.005057626004091631,0.00020579878631520984,-6.27314462566311e-05,0.0046336382479462935,0.1957584234126336,40.21207882936832,0.8042415765873665,127.10862051878905,14.882602188646432,dynamic_burn_in,synthetic,-1.3831146687007305,-0.48979640951262954,1.3831146687007305,0.1074664564121861,False,0.00020342697805520653,False,0.1074664564121861,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C041,B05,Digital IC,leakage_ua,24.0,24.0,4,11.649523326186143,11.63020871216856,-0.019314614017583054,-0.0016579746206582626,-0.00654299759562916,-0.0012928080233373354,0.2053704216560733,50.0,-0.0003862922803516611,-0.0001308599519125832,-2.585616046674671e-05,0.004107408433121466,0.2326041742433712,38.36979128783144,0.7673958257566288,126.49605233229416,16.00517698854974,dynamic_burn_in,synthetic,-0.1934836646942967,-1.0468929488218977,1.0468929488218977,0.07921163323505911,False,1.892514824603731e-05,False,0.07921163323505911,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C042,B05,Digital IC,leakage_ua,24.0,24.0,4,12.46870661829398,14.431862792053463,1.963156173759483,0.1574466569675444,0.07876254462708399,0.00014480512569803317,0.7136787608858397,50.0,0.039263123475189655,0.0015752508925416797,2.8961025139606635e-06,0.014273575217716794,0.28863725584106925,35.568137207946535,0.7113627441589307,127.1500795602646,13.030931992017097,dynamic_burn_in,synthetic,1.615644650395858,1.77634714328695,1.77634714328695,0.15140125074462246,False,0.07159119944455242,False,0.15140125074462246,False,['The rate of change is accelerating'],False,False,False,False,accelerating_drift,True,False,0.0,144.0,True,True,True,True
B05-C043,B05,Digital IC,leakage_ua,24.0,24.0,4,9.794238558943627,15.809316829406084,6.015078270462457,0.614144553888753,0.2502798692919354,0.0022737940000405444,2.227713734282488,50.0,0.12030156540924913,0.005005597385838708,4.547588000081089e-05,0.044554274685649764,0.3161863365881217,34.190683170593914,0.6838136634118783,126.2521691548119,14.118234298828503,dynamic_burn_in,synthetic,2.5051160236113024,7.452819912439899,7.452819912439899,0.9811612317387847,True,0.6370307944803828,True,0.9811612317387847,True,"['Drift is unusually faster than comparable components', 'The rate of change is accelerating']",False,True,True,True,gradual_drift,True,False,0.0,168.0,True,True,True,True
B05-C044,B05,Digital IC,leakage_ua,24.0,24.0,4,11.410279901213105,9.845863260597739,-1.5644166406153666,-0.13710589522427427,-0.07781549559722926,-0.006923338613869006,0.783535483818469,50.0,-0.031288332812307335,-0.0015563099119445852,-0.00013846677227738013,0.015670709676369382,0.19691726521195477,40.15413673940226,0.8030827347880453,127.104554943803,14.601621353029062,dynamic_burn_in,synthetic,-1.3456993873689955,-3.405700695422085,3.405700695422085,0.476442627985993,False,0.6076631698328913,True,0.6076631698328913,True,['The combination of early measurements is unusual'],False,False,True,True,ordinary_noise,False,False,,,False,False,False,False
B05-C045,B05,Digital IC,leakage_ua,24.0,24.0,4,10.33534551203458,43.69960585709065,33.364260345056074,3.2281707763138052,1.433473572077405,0.11440080821501673,14.379330708971139,50.0,0.6672852069011215,0.0286694714415481,0.0022880161643003345,0.2875866141794228,0.873992117141813,6.300394142909347,0.12600788285818695,127.06269003140244,17.01557889268012,dynamic_burn_in,synthetic,20.51487388711788,46.61135300884221,46.61135300884221,1.0,True,0.9324533088603709,True,1.0,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components', 'Current value has used at least 80% of the safety limit', 'The rate of change is accelerating']",False,True,True,True,sudden_step,True,False,24.0,,True,True,False,False
B05-C046,B05,Digital IC,leakage_ua,24.0,24.0,4,12.589464506196721,13.30189459929809,0.7124300931013678,0.056589388115014676,0.02562132074911821,-0.0038191771086839455,0.28720369205809043,50.0,0.014248601862027357,0.0005124264149823642,-7.638354217367891e-05,0.005744073841161808,0.2660378919859618,36.69810540070191,0.7339621080140383,126.92513895362809,14.457032338393244,dynamic_burn_in,synthetic,0.8859837449535348,0.017605215308694553,0.8859837449535348,0.0682417875113868,False,2.4300240743279554e-05,False,0.0682417875113868,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C047,B05,Digital IC,leakage_ua,24.0,24.0,4,12.23603338855909,13.191383750978297,0.9553503624192068,0.07807680251285326,0.03075710896012986,-0.0045763568948786505,0.37873404697420454,50.0,0.019107007248384135,0.0006151421792025972,-9.1527137897573e-05,0.007574680939484091,0.26382767501956594,36.8086162490217,0.7361723249804341,126.70226259451012,14.188411622493454,dynamic_burn_in,synthetic,0.8146229348323283,0.18757732736740504,0.8146229348323283,0.06384175612513997,False,5.8291265661138536e-05,False,0.06384175612513997,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C048,B05,Digital IC,leakage_ua,24.0,24.0,4,10.462553652407781,11.09168682623302,0.6291331738252399,0.06013189463362565,0.02209900812613957,-0.0004474816542936527,0.2543256875192457,50.0,0.012582663476504798,0.0004419801625227914,-8.949633085873054e-06,0.005086513750384915,0.22183373652466043,38.90831317376698,0.7781662634753396,127.27039584578203,14.515808548455528,dynamic_burn_in,synthetic,-0.5412265210078638,-0.09896791646007148,0.5412265210078638,0.049323486708132136,False,3.33154454205542e-11,False,0.049323486708132136,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C049,B05,Digital IC,leakage_ua,24.0,24.0,4,11.201491490326443,11.181976561860116,-0.019514928466326964,-0.0017421723243891197,-0.00386907916759294,-0.0005794730375065011,0.11449491462038795,50.0,-0.0003902985693265393,-7.73815833518588e-05,-1.1589460750130022e-05,0.002289898292407759,0.22363953123720232,38.81802343813988,0.7763604687627976,126.94650109564387,16.026919959290954,dynamic_burn_in,synthetic,-0.4829232070984988,-0.9583979517518184,0.9583979517518184,0.07299269702300516,False,8.939696304799152e-06,False,0.07299269702300516,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C050,B05,Digital IC,leakage_ua,24.0,24.0,4,10.124246170710416,10.671392661509394,0.547146490798978,0.05404318322305125,0.026355047476007854,0.0017569566267985274,0.25560167556808777,50.0,0.01094292981597956,0.0005271009495201571,3.513913253597055e-05,0.005112033511361755,0.21342785323018787,39.328607338490606,0.7865721467698121,126.67676499583128,14.556975642873185,dynamic_burn_in,synthetic,-0.8126255061744824,0.04188835867818939,0.8126255061744824,0.06372248178220416,False,9.1463137478443e-10,False,0.06372248178220416,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C051,B05,Digital IC,leakage_ua,24.0,24.0,4,11.287254633335795,19.664297874690707,8.377043241354912,0.7421683583370343,0.34597251656651395,-0.002922687809619802,3.0731472420417014,50.0,0.16754086482709823,0.006919450331330279,-5.845375619239604e-05,0.061462944840834026,0.3932859574938141,30.335702125309293,0.6067140425061859,127.09811816585578,14.872861413947371,dynamic_burn_in,synthetic,4.9944152605273615,10.619827720681553,10.619827720681553,0.999191747703299,True,0.7981867777396209,True,0.999191747703299,True,"['Current value is unusually above the batch norm', 'Drift is unusually faster than comparable components']",False,True,True,True,gradual_drift,True,False,0.0,120.0,True,True,True,True
B05-C052,B05,Digital IC,leakage_ua,24.0,24.0,4,9.287558886729636,10.342069164997175,1.0545102782675393,0.11354009068779716,0.036807163589634144,-0.005759830159423724,0.419019808651542,50.0,0.021090205565350784,0.0007361432717926828,-0.00011519660318847448,0.00838039617303084,0.2068413832999435,39.65793083500282,0.7931586167000565,127.10102102170156,14.78523736298641,dynamic_burn_in,synthetic,-1.0252814748903718,0.38780765642236037,1.0252814748903718,0.07764961943565381,False,0.0004044814978420798,False,0.07764961943565381,False,[],False,False,False,False,tester_fault,False,True,144.0,,True,False,False,False
B05-C053,B05,Digital IC,leakage_ua,24.0,24.0,4,12.708196441163583,12.223959034440842,-0.48423740672274107,-0.038104337540316106,-0.017477360698858524,-0.005700514690065322,0.5243191299987099,50.0,-0.009684748134454822,-0.0003495472139771705,-0.00011401029380130645,0.010486382599974198,0.24447918068881683,37.77604096555916,0.7555208193111832,126.60392383397904,15.526620568916995,dynamic_burn_in,synthetic,0.18992216967652545,-1.408772511278901,1.408772511278901,0.10995239127599103,False,0.0071214287457351064,False,0.10995239127599103,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C054,B05,Digital IC,leakage_ua,24.0,24.0,4,12.117474849278562,12.91676035744105,0.7992855081624874,0.06596139196526367,0.034999853934421024,0.002838227562265569,0.34505652791526725,50.0,0.015985710163249747,0.0006999970786884205,5.676455124531138e-05,0.006901130558305345,0.25833520714882097,37.08323964255895,0.741664792851179,127.23781321652648,12.489937882392042,dynamic_burn_in,synthetic,0.6372887804120969,0.32799361685935374,0.6372887804120969,0.05402796524686573,False,4.495181578513679e-06,False,0.05402796524686573,False,['The rate of change is accelerating'],False,False,False,False,accelerating_drift,True,False,0.0,144.0,True,True,True,True
B05-C055,B05,Digital IC,leakage_ua,24.0,24.0,4,10.204724035964418,11.040225977238164,0.8355019412737459,0.08187403582195793,0.028544935748054355,-0.007124672771141742,0.42417272817031926,50.0,0.016710038825474918,0.0005708987149610871,-0.00014249345542283483,0.008483454563406385,0.22080451954476327,38.959774022761835,0.7791954804552367,127.07173310600106,14.08749144181422,dynamic_burn_in,synthetic,-0.5744566330704491,0.11436407603239543,0.5744566330704491,0.05090521168608923,False,3.889111421009111e-08,False,0.05090521168608923,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C056,B05,Digital IC,leakage_ua,24.0,24.0,4,11.901990626972086,11.9956997036253,0.09370907665321404,0.007873395265566093,0.004795316682592391,-0.0017771739447614628,0.16367016589746483,50.0,0.0018741815330642808,9.590633365184781e-05,-3.554347889522925e-05,0.0032734033179492965,0.23991399407250602,38.0043002963747,0.760086005927494,127.0560967214117,17.766406858171237,dynamic_burn_in,synthetic,0.04252695000012211,-0.6716443704395872,0.6716443704395872,0.055810986606441744,False,3.2241866333029355e-08,False,0.055810986606441744,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B05-C057,B05,Digital IC,leakage_ua,24.0,24.0,4,10.561118574231093,11.074433084438159,0.5133145102070653,0.04860418019162685,0.016723961759735877,-0.00206033822504647,0.20127681948904047,50.0,0.010266290204141305,0.00033447923519471754,-4.12067645009294e-05,0.00402553638978081,0.22148866168876316,38.925566915561845,0.7785113383112369,126.89519865859307,15.984456105206442,dynamic_burn_in,synthetic,-0.5523678796239931,-0.27685842630474644,0.5523678796239931,0.049848543551057826,False,2.6204627640557703e-10,False,0.049848543551057826,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C058,B05,Digital IC,leakage_ua,24.0,24.0,4,11.014887880787708,11.86954093089317,0.8546530501054619,0.07759071715983214,0.037062902143765515,0.00024064957310299738,0.33320444921856623,50.0,0.017093061002109236,0.0007412580428753104,4.812991462059948e-06,0.006664088984371324,0.23739081861786338,38.130459069106834,0.7626091813821367,126.88139552654785,12.99799658354934,dynamic_burn_in,synthetic,-0.038938284978529566,0.3962714832770872,0.3962714832770872,0.04295371901330221,False,1.9362746336349366e-09,False,0.04295371901330221,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C059,B05,Digital IC,leakage_ua,24.0,24.0,4,13.071128645564254,13.464622550839161,0.3934939052749069,0.030104049615366675,0.013192863315426226,0.001240649599722162,0.2475291892131503,50.0,0.007869878105498138,0.00026385726630852454,2.481299199444324e-05,0.004950583784263007,0.26929245101678323,36.53537744916084,0.7307075489832168,126.7767481735629,14.489359777418036,dynamic_burn_in,synthetic,0.9910630075588833,-0.393722330306799,0.9910630075588833,0.0752340336500108,False,2.4300240743279554e-05,False,0.0752340336500108,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B05-C060,B05,Digital IC,leakage_ua,24.0,24.0,4,11.616920973274475,12.098480016317096,0.48155904304262087,0.04145324257180371,0.02712451808574758,0.0030022333534934346,0.31736554820190077,50.0,0.009631180860852417,0.0005424903617149516,6.004466706986869e-05,0.006347310964038015,0.2419696003263419,37.9015199836829,0.758030399673658,127.34376711279774,13.307739354556428,dynamic_burn_in,synthetic,0.10889587657801911,0.06735446813031615,0.10889587657801911,0.03257464251128479,False,1.9362746336349366e-09,False,0.03257464251128479,False,['The rate of change is accelerating'],False,False,False,False,intermittent,True,False,72.0,72.0,True,False,True,True
B08-C001,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,43.47661835411093,43.290436695097085,-0.18618165901384742,-0.004282339934937534,0.021509059117235437,0.01024574306949439,0.9136727379767666,120.0,-0.001551513825115395,0.00017924215931029532,8.538119224578658e-05,0.007613939483139722,0.36075363912580904,76.70956330490291,0.639246360874191,124.76571952352252,16.232023002895343,dynamic_burn_in,synthetic,-0.7126088548209258,0.04465396769943132,0.7126088548209258,0.05800934995669289,False,2.358865351977047e-08,False,0.05800934995669289,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B08-C002,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,44.35106238469089,45.36489246834238,1.0138300836514915,0.022859206276904104,0.037814166683732844,0.0001268277424798387,0.39363024424105875,120.0,0.008448584030429095,0.0003151180556977737,1.0568978539986558e-06,0.0032802520353421563,0.37804077056951985,74.63510753165761,0.6219592294304801,124.55251117409911,19.771155599374495,dynamic_burn_in,synthetic,-0.05488963714834604,0.16728748971747154,0.16728748971747154,0.03446584941764276,False,2.2671445131627192e-12,False,0.03446584941764276,False,['The rate of change is accelerating'],False,False,False,False,sudden_step,True,False,48.0,48.0,True,False,True,True
B08-C003,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,46.21239117974397,45.71113786186048,-0.5012533178834886,-0.010846729742545767,-0.013234458431108306,0.007202157487505732,0.3511905923553333,120.0,-0.004177110982362405,-0.00011028715359256921,6.001797906254776e-05,0.0029265882696277775,0.3809261488488373,74.28886213813952,0.6190738511511626,124.39532926239318,14.590217893131243,dynamic_burn_in,synthetic,0.05488963714834829,-0.21665801119260664,0.21665801119260664,0.036147099188630225,False,2.2159489282323004e-08,False,0.036147099188630225,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C004,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,47.33133871029926,47.99899773392237,0.6676590236231092,0.014106066758636328,0.015561680698234858,-0.0029908286026921137,0.43486249497541835,120.0,0.005563825196859244,0.00012968067248529048,-2.4923571689100947e-05,0.003623854124795153,0.3999916477826864,72.00100226607762,0.6000083522173135,125.16286544520928,13.903240815765194,dynamic_burn_in,synthetic,0.7802699632099459,-7.728962724450656e-05,0.7802699632099459,0.06181912160765758,False,4.099093422706265e-09,False,0.06181912160765758,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C005,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,43.31522427881176,44.03823217628883,0.7230078974770677,0.01669177314708577,0.0165945647105122,-0.004275962907609085,0.4492607976150485,120.0,0.006025065812308898,0.00013828803925426835,-3.5633024230075705e-05,0.003743839980125404,0.36698526813574023,75.96176782371117,0.6330147318642597,125.20733069562037,11.697009541355232,dynamic_burn_in,synthetic,-0.4755156059737421,0.007691208908880454,0.4755156059737421,0.046331926714117525,False,2.4374100555214216e-11,False,0.046331926714117525,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C006,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,43.256066623267444,44.77715880254545,1.521092179278007,0.03516482884414209,0.04838376253396916,-0.015212189455935684,0.828025000650719,120.0,0.012675768160650058,0.00040319802111640963,-0.00012676824546613071,0.006900208338755992,0.3731429900212121,75.22284119745456,0.626857009978788,125.2731182107534,16.37978417579226,dynamic_burn_in,synthetic,-0.24123428322535156,0.24678324036710575,0.24678324036710575,0.037211469496549895,False,2.6204627640557703e-10,False,0.037211469496549895,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C007,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,43.154333319098136,40.45624573643823,-2.698087582659909,-0.06252182284243188,-0.05353541006834285,8.314127436862921e-05,2.681863266590638,120.0,-0.022484063188832573,-0.00044612841723619043,6.928439530719101e-07,0.02234886055492198,0.3371353811369852,79.54375426356177,0.6628646188630147,124.16814106410908,16.89582409735797,dynamic_burn_in,synthetic,-1.611206879471789,-0.5197684089496727,1.611206879471789,0.13138213831382628,False,0.07159119944455242,False,0.13138213831382628,False,['The rate of change is accelerating'],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B08-C008,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,42.697470036262516,45.02788704619824,2.330417009935722,0.054579744606800436,0.08519373919082439,-0.006694754380686834,0.8335154358505759,120.0,0.01942014174946435,0.0007099478265902032,-5.578961983905695e-05,0.0069459619654214655,0.375232392051652,74.97211295380177,0.6247676079483481,125.48099374425149,14.73975995914718,dynamic_burn_in,synthetic,-0.16173932055099846,0.5236374140928488,0.5236374140928488,0.048505228940727084,False,1.5079722015620545e-09,False,0.048505228940727084,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C009,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,43.44890354003663,42.346315751624125,-1.1025877884125066,-0.025376653921692426,-0.06409612700856422,-0.00645995168080302,0.79261627169309,120.0,-0.009188231570104222,-0.0005341343917380352,-5.3832930673358504e-05,0.0066051355974424165,0.3528859645968677,77.65368424837587,0.6471140354031323,124.84001938581576,14.370719451295589,dynamic_burn_in,synthetic,-1.0119483231952684,-0.5991973797879887,1.0119483231952684,0.07670005832503744,False,0.00021654404989510326,False,0.07670005832503744,False,[],False,False,False,False,ordinary_noise,False,False,,,False,False,False,False
B08-C010,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,44.23243739704457,42.250670271045834,-1.9817671259987364,-0.04480348003908891,-1.3034013648388227,-0.5985386420554449,37.22722667900668,120.0,-0.01651472604998947,-0.010861678040323524,-0.004987822017128708,0.3102268889917223,0.35208891892538197,77.74932972895417,0.647911081074618,124.49471576448171,15.020833910546052,dynamic_burn_in,synthetic,-1.0422733228752847,-9.920225502460923,9.920225502460923,0.9983743580047894,True,0.8933094060543487,True,0.9983743580047894,True,['Drift is unusually slower than comparable components'],False,True,True,True,intermittent,True,False,6.0,6.0,True,True,True,False
B08-C011,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,44.97981361345174,55.154041183830955,10.174227570379216,0.22619541418767672,0.4139058912050311,0.0019673996984403744,3.715960620743797,120.0,0.08478522975316014,0.0034492157600419255,1.639499748700312e-05,0.03096633850619831,0.45961700986525794,64.84595881616904,0.540382990134742,124.87008269887485,15.483239441778734,dynamic_burn_in,synthetic,3.0488213784686407,2.9959381190854413,3.0488213784686407,0.3890805747912287,False,0.23370635691404043,False,0.3890805747912287,False,['The rate of change is accelerating'],False,False,False,False,gradual_drift,True,False,0.0,168.0,True,True,True,True
B08-C012,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,47.289069053003026,44.743691931225065,-2.5453771217779604,-0.05382590887811778,-0.09901075033001418,-0.0017301364995692865,0.9726179981406237,120.0,-0.021211476014816336,-0.0008250895860834515,-1.4417804163077387e-05,0.008105149984505197,0.37286409942687554,75.25630806877493,0.6271359005731244,125.33533769968537,15.307506240641237,dynamic_burn_in,synthetic,-0.25184516474265545,-0.8617962746668152,0.8617962746668152,0.06671979947233866,False,0.004070137715896123,False,0.06671979947233866,False,[],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C013,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,45.76843665762752,45.10098027947422,-0.6674563781532967,-0.014583333556840248,-0.02078790047990386,0.003267820372082274,0.2748913487828653,120.0,-0.005562136484610806,-0.00017323250399919885,2.723183643401895e-05,0.002290761239857211,0.37584150232895186,74.89901972052579,0.6241584976710483,125.32853129923853,18.175451674952946,dynamic_burn_in,synthetic,-0.138564652366952,-0.27346874966981044,0.27346874966981044,0.03817942178767851,False,1.5381732286313286e-07,False,0.03817942178767851,False,['The rate of change is accelerating'],False,False,False,False,healthy_stable,False,False,,,False,False,False,False
B08-C014,B08,Power MOSFET,rds_on_mohm,24.0,24.0,4,44.19422185219448,46.75910651627747,2.5648846640829888,0.05803665177454931,0.11719474240391708,0.007682135445759957,1.098380744811275,120.0,0.02137403886735824,0.0009766228533659757,6.401779538133297e-05,0.009153172873427292,0.3896592209689789,73.24089348372253,0.6103407790310211,125.22015002488808,17.50099824716575,dynamic_burn_in,synthetic,0.3871546737994939,0.7643224703629315,0.7643224703629315,0.06090064428811587,False,1.067702870044145e-06,False,0.06090064428811587,False,['The rate of change is accelerating'],False,False,False,False,accelerating_drift,True,False,0.0,144.0,True,True,True,True
